id,Area,X,Y,20200206,20200327,20200605,20200710,20200819,20200928,B02,B03,B04,B05,B06,B07,B08,B08A,B11,B12
369,27.91,347987.813,4599123.457,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1248,1676,1824,1660,2144,2445,3292,2603,2563,1955
370,44.07,347591.417,4599124.97,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,592,1013,956,1142,1758,1812,2366,1937,1737,1195
371,32.67,347579.385,4599090.099,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,419,651,592,1164,2179,2419,3056,2739,1903,1267
372,45.74,347553.957,4599091.967,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,671,918,1032,1201,1694,1686,1758,1820,1984,1587
373,32.46,347467.162,4599086.864,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,614,928,1086,1549,2341,2588,2784,2815,2377,1666
374,43.82,347451.161,4599048.414,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1072,1268,1268,1649,2188,2360,2430,2518,2351,1703
375,75.49,347365.877,4599041.958,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,1116,1272,1574,1397,1908,2101,2420,2402,2349,1736
376,98.38,347320.968,4599127.91,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,979,1364,1222,1701,2490,2597,2298,2701,2163,1607
377,52.87,347373.101,4599144.986,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,1298,1484,1700,1870,2213,2262,2946,2491,2138,1569
378,51.2,347340.285,4599049.607,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,583,908,994,1420,1969,2109,2206,2324,2335,1688
379,236.08,353386.39,4604728.721,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,338,558,404,570,1229,1288,879,1613,877,519
380,19.32,353320.423,4604943.858,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,138,240,202,892,1419,1490,919,1733,1195,849
381,20.76,353390.95,4604932.169,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,108,278,200,853,1576,1662,1940,1810,1049,756
382,12.29,353373.465,4604990.983,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,603,766,1214,1164,1730,1992,1774,2111,1765,1367
383,12.98,353423.17,4604984.744,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,599,624,718,819,1232,1632,1562,1800,1404,956
384,43.7,353419.985,4605019.84,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,739,737,696,797,1951,2256,1832,2449,1285,861
385,35.74,353458.788,4604925.915,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,709,903,1132,1095,1843,2223,2508,2390,1650,1123
386,16.27,353518.237,4605048.091,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,311,490,460,633,1978,2265,2636,2419,971,544
387,24.4,353565.645,4605050.565,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,425,572,575,714,1141,1504,1938,1623,1118,676
388,15.22,353549.373,4605002.208,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,521,631,516,1329,1594,1644,1198,1802,1552,1252
389,67.96,353615.509,4605112.414,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,354,546,335,768,1852,2246,2430,2365,1023,572
390,18.65,353505.98,4605152.827,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,718,787,1002,1168,1469,1515,1600,1552,1718,1454
391,23.9,353555.402,4605228.568,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,365,739,725,1366,2404,2833,2350,3082,2048,1458
392,45.77,353568.583,4605226.083,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,668,921,1064,1824,2337,2667,2818,2755,2275,1757
393,20.5,353636.492,4605226.972,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,458,766,692,779,2033,2421,2932,2652,1433,973
394,11.57,353654.799,4605219.052,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,703,628,774,1345,2086,2747,3218,2704,1650,1053
395,29.81,353650.095,4605205.77,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,770,1082,1214,1306,2044,2160,2508,2301,1582,1078
396,84.7,353623.716,4605321.168,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,247,355,353,950,1635,1546,1132,1787,1510,1100
397,9.3,353646.787,4605385.997,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,624,784,810,1174,1733,1868,2274,1997,1521,1027
398,45.01,353694.545,4605412.252,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,678,964,811,1282,1707,1889,1530,1912,1858,1476
399,40.79,353690.083,4605392.678,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,747,1011,834,1123,1735,2172,2434,2236,1631,1160
400,20.43,353665.566,4605092.888,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,684,1054,1148,1433,2005,2193,2756,2318,1931,1501
401,98.13,353770.24,4605258.609,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,78,231,171,484,1156,1434,1286,1597,917,655
402,50.5,353785.905,4605316.15,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,387,516,499,1100,1419,1515,1350,1639,1571,1307
403,37.27,353869.419,4605311.332,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,799,1064,1056,1363,1754,2026,1954,2156,1910,1494
404,23.14,353754.075,4605373.091,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,440,698,528,1131,1628,1678,1720,1806,1774,1292
405,16.65,353766.8,4605394.669,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,514,694,688,1216,1904,2011,1956,2294,2083,1540
406,7.69,353818.741,4605380.539,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,278,482,580,1673,2156,2249,1898,2311,2592,2177
407,4.46,353841.685,4605373.871,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,634,1058,1080,1325,1832,2123,2322,2224,1787,1371
408,16.94,353848.111,4605454.439,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,773,1196,1382,1334,1622,1700,1998,1772,1843,1474
409,13.84,353862.946,4605450.388,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,346,505,520,969,1580,1736,1090,1824,1696,1222
410,33.94,353842.266,4605485.672,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,907,1120,1094,1251,1562,1645,2070,1686,1874,1553
411,48.99,353969.39,4605426.229,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1062,1068,1344,1452,1643,1849,2584,2018,1926,1516
412,13.97,353943.002,4605428.05,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,305,434,400,1157,1773,1884,1456,1931,1881,1617
413,18.45,353980.909,4605471.624,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,491,628,734,1120,1995,2364,2374,2488,1901,1605
414,22.95,353993.399,4605499.903,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,200,323,263,963,1585,1590,1402,1690,1401,1018
415,57.94,354039.624,4605521.732,VACIA,VACIA,LLENA,VACIA,VACIA,VACIA,140,328,202,675,1178,1524,984,1573,934,627
416,18.53,354096.026,4605518.117,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,334,462,532,1047,1752,1967,1920,2233,1762,1425
417,20.03,354077.553,4605598.902,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,208,274,252,715,1342,1355,1404,1499,1157,879
418,50.79,354126.558,4605623.327,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,656,776,736,864,1478,1933,3200,2192,1363,897
419,48.7,354080.21,4605663.809,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,292,445,522,747,1458,1664,1666,1838,1296,847
420,32.62,353988.561,4605644.981,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,322,528,479,664,1203,1398,1042,1477,1118,816
421,10.1,353990.497,4605619.9,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,190,466,380,849,1807,2049,2098,2194,1160,758
422,23.76,353856.978,4605604.784,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,415,692,943,1025,1431,1722,2526,1902,1757,1296
423,32.31,353870.027,4605574.867,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,786,1124,1148,1123,1763,1989,2306,2172,1807,1372
424,25.95,353932.783,4605617.673,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,536,775,808,906,1555,1843,2344,1958,1353,994
425,20.02,353900.556,4605610.303,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,687,766,887,1235,1608,1734,1888,1893,1817,1395
426,31.12,353910.913,4605604.471,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,875,876,1080,1235,1608,1734,2630,1893,1817,1395
427,30.97,353906.067,4605629.95,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,532,783,827,1216,1710,1929,1876,2063,1805,1437
428,24.39,353866.435,4605639.095,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,572,886,1034,852,1803,1886,2188,2031,1538,1077
429,13.17,353913.208,4605589.29,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,399,656,798,1125,1840,1989,2018,2155,1715,1242
430,34.42,353848.98,4605583.357,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,600,698,944,1178,1550,1732,2216,1848,1870,1429
431,25.58,353954.648,4605698.995,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,775,808,862,967,2113,2295,2524,2504,1332,874
432,51.01,353936.311,4605753.602,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,73,193,162,521,1361,1531,1118,1640,817,540
433,32.46,354009.625,4605725.376,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,252,492,412,570,1546,1774,2390,1910,1048,691
434,88.82,354016.276,4605708.884,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,644,695,744,870,1598,1859,1810,2179,1375,1036
435,21.3,353994.812,4605701.586,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,282,393,428,555,1143,1362,1248,1440,975,701
436,49.79,354041.54,4605750.533,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1730,2232,3000,2409,2469,2962,3904,3068,2566,2124
437,23.19,353977.024,4605777.417,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,123,303,179,632,1215,1374,1792,1516,1046,697
438,19.48,353960.13,4605822.825,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,353,459,451,710,1218,1521,1644,1677,1139,777
439,29.48,353987.573,4605837.229,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,143,304,248,657,1621,1942,1914,2020,1024,634
440,38.83,353984.077,4605852.086,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,144,320,194,657,1621,1942,1686,2020,1024,634
441,60.81,353996.96,4605885.378,VACIA,VACIA,LLENA,VACIA,VACIA,VACIA,222,340,286,685,992,1142,1090,1305,1159,807
442,43.54,354080.384,4605878.376,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1056,1110,650,1000,2150,2647,1876,2913,1963,1369
443,90.99,354066.047,4605838.519,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,384,520,485,1182,1515,1798,1844,1922,1922,1551
444,33.31,354118.328,4605870.341,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,616,928,852,1309,1654,1939,1798,2096,1942,1493
445,46.42,354120.972,4605860.831,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,816,1170,1196,1250,1537,1623,2276,1734,1878,1521
446,25.6,354100.861,4605916.321,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,650,846,1196,1301,1921,2167,2266,2272,2594,2270
447,40.79,354141.971,4605910.296,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,2136,2458,2154,1716,2354,2321,3078,2568,2567,2443
448,34.44,354159.486,4605976.189,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,746,933,1158,1541,2036,2163,2386,2390,2043,1610
449,30.55,354134.486,4605950.239,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,991,1108,957,1357,1831,2018,2398,2169,2056,1617
450,20.44,354177.965,4605601.338,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,402,630,644,744,1938,2413,2678,2578,1206,715
451,39.45,354161.013,4605595.476,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,634,965,659,744,1938,2413,3120,2578,1206,715
452,38.31,354192.527,4605692.754,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,382,453,383,697,1091,1225,1100,1320,993,697
453,27.16,354243.955,4605675.327,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,125,263,224,693,1315,1568,1438,1765,1048,776
454,39.78,354271.824,4605661.937,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,224,432,363,592,1908,2365,2196,2583,944,543
455,21.39,354294.206,4605668.749,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,448,780,615,814,1828,2249,2648,2403,1253,796
456,27.32,354315.005,4605674.907,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,624,644,816,1148,1516,1502,1684,1642,1768,1521
457,24.89,354344.002,4605674.309,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,414,653,1070,1032,1329,1720,2244,1809,1515,1084
458,27.39,354253.453,4605640.201,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1132,1310,1368,900,2018,2323,3042,2591,1289,930
459,42.43,354285.827,4605605.968,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,645,960,745,967,1983,2105,3094,2458,1578,1134
460,56.07,354427.123,4605680.8,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,631,912,803,1374,1835,1960,2352,2082,1708,1252
461,13.7,354406.475,4605654.222,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,275,425,651,1059,1738,1750,1702,1818,1621,1345
465,75.74,353931.443,4605347.741,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,2176,2328,2176,1192,2482,3018,3310,3228,1367,822
466,129.91,355836.953,4607449.239,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,779,1130,1204,1585,2231,2324,2272,2561,2127,1416
467,119.34,355823.897,4607448.224,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,956,1328,1396,1585,2231,2324,3184,2561,2127,1416
468,64.01,358860.557,4607223.308,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,733,984,625,1471,1710,1874,1910,2094,2246,1890
469,44.42,358835.92,4607235.751,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,642,872,951,1539,1998,2247,2270,2309,2108,1605
470,55.35,358801.191,4607233.409,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,472,697,769,1390,1980,2033,1390,2079,2058,1565
471,48.19,358836.612,4607287.731,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,626,955,1102,1470,2111,2251,2636,2327,2053,1581
472,59.17,358783.77,4607259.112,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,1046,1078,1266,1202,1653,1774,2186,1920,1951,1410
473,59.61,358830.43,4607185.165,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,918,1184,968,1281,1723,1907,2002,2169,2230,1559
474,14.1,358741.136,4607320.368,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,743,767,927,1260,2069,2408,2144,2555,2110,1547
475,71.36,358867.821,4607404.687,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,769,1044,1050,1815,2716,2805,3120,2759,2436,2224
476,391.13,355350.209,4607619.097,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,924,792,700,1501,2474,2836,1916,2596,2153,1787
477,506.93,353197.56,4608016.237,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,669,923,901,1075,1549,1570,1292,1718,1796,1326
478,196.69,353545.24,4607957.313,LLENA,LLENA,LLENA,LLENA,LLENA,LLENA,1572,987,959,1238,2174,2449,3088,2714,1977,1346
479,53.61,353842.045,4607821.63,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,498,799,712,1362,2036,2439,2358,2618,1915,1287
480,40.06,353918.253,4607830.157,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,402,427,501,1103,1486,1695,1250,1815,1603,1234
481,176.3,354007.188,4607782.568,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,414,713,834,1691,2142,2050,1772,2116,2184,2124
482,24.25,354015.828,4607798.573,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,772,1328,1714,1849,2039,2480,2888,2545,2843,2639
483,70.07,353985.309,4607920.495,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,546,619,627,1557,2225,2285,1870,2460,2082,1711
484,88.37,353980.868,4607910.318,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,331,336,321,1032,1489,1678,1278,1773,1348,939
485,71.79,353954.216,4607952.231,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,399,617,636,1178,1490,1569,1194,1560,1419,1162
486,195.67,353867.121,4607993.592,VACIA,VACIA,VACIA,VACIA,LLENA,LLENA,1362,1242,877,1289,1947,2098,1606,2195,1437,1024
487,111.48,353658.14,4607918.197,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1260,1476,1880,2465,2724,2862,2888,2794,3346,2910
488,26.44,353715.356,4608112.714,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,817,1334,1834,2602,2927,2926,2806,2910,3082,2958
489,190.38,353732.487,4608103.431,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,327,528,552,2465,2803,2407,943,2449,2466,2475
490,165.83,353804.07,4608063.223,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1404,1220,1410,1721,2170,1941,1508,1977,1814,1573
491,117.37,353929.648,4608082.331,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,162,387,341,1448,1827,2173,636,2201,1651,1282
492,198.44,354035.666,4608073.487,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1314,1682,1622,2417,2421,2334,1666,2513,2412,2062
493,66.79,354108.105,4608100.713,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,438,576,606,1116,1161,1470,1001,1510,1322,1013
494,37.76,354081.93,4608138.598,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,651,1114,1250,1352,1604,1682,1666,1690,1559,1346
495,96.5,354181.697,4608111.394,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1021,1440,1300,2078,2329,2514,2426,2660,2268,1747
496,103.05,354194.005,4608212.706,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,2098,1892,1934,2348,2961,3036,4020,3380,2613,2110
497,71.35,354336.914,4608125.132,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,353,404,455,1026,1563,1758,1001,1898,1447,1005
498,34.65,354306.144,4608193.434,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1040,1592,1464,2288,2700,2734,2788,2929,2407,2003
499,263.3,354320.395,4608186.291,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,880,1510,1294,1685,2449,2474,2068,2698,2261,1819
500,95.35,354422.817,4608195.897,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,504,821,1314,1689,2154,2263,1952,2297,2450,2457
501,197.32,354476.27,4608112.735,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,961,761,763,1273,1650,1925,1206,1895,1693,1313
502,91.65,354563.267,4608028.12,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,886,849,766,1191,1408,1483,1340,1571,1345,1086
503,97.73,354417.982,4608046.741,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,739,758,1084,1553,1725,1755,1356,1795,1625,1425
504,69.8,354420.9,4608072.109,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1030,745,835,1526,1945,1979,2462,2210,1702,1525
505,93.2,354625.685,4608321.78,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,702,947,1024,1551,1746,1872,1788,2047,1962,1919
506,103.31,354535.59,4608366.025,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,885,993,978,1302,2118,2426,2776,2599,1842,1273
507,94.67,354416.844,4608474.452,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1036,1176,1458,2374,2791,2898,2890,3019,2849,2770
508,113.56,354476.464,4608587.546,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,397,692,602,1215,1365,1479,1144,1617,1593,1399
509,74.02,354379.814,4608584.636,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,341,627,545,1821,1979,1959,797,2415,2357,2246
510,122.91,354233.78,4608494.284,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,307,385,628,1295,1686,1490,864,1462,2123,1874
511,170.95,353782.348,4608206.205,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,652,1078,1036,1671,2205,2452,1736,2501,1979,1576
512,153.65,353884.432,4608189.418,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1600,1396,1516,1773,2100,2502,2380,2666,1727,1273
513,187.93,353941.812,4608312.472,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1126,882,778,1062,1541,1534,1094,1588,1215,912
514,104.84,354038.293,4608295.631,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,664,668,868,1005,974,1313,2046,1390,1296,967
515,194.11,353706.267,4608225.505,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1692,1438,1338,1275,1515,1535,1556,1576,1465,1152
516,24.52,353515.834,4608217.321,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,824,856,949,1733,2526,2623,2784,2798,2196,1583
517,148.81,353525.063,4608221.235,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1946,1588,1952,1974,2383,2508,3328,2648,2199,1688
518,16.35,353378.264,4608322.541,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2124,2524,2652,2443,2507,2468,3218,2353,2311,1821
519,127.94,353381.504,4608310.132,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,2142,2078,1644,1952,2289,2335,2406,2489,2097,1729
520,16.21,353353.768,4608378.157,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,725,766,789,1524,1621,1612,999,1739,1685,1377
521,130.47,353346.833,4608388.981,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1064,1054,879,1524,1621,1612,1156,1739,1685,1377
522,133.4,353458.433,4608567.201,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,565,912,726,1583,2293,2384,2746,2684,2207,1543
523,59.37,353608.538,4608635.017,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,800,1030,1086,1454,1673,1657,2418,1725,1576,1406
524,11.9,353607.802,4608629.763,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,570,929,879,1271,1745,1966,2666,2204,1554,1212
525,123.79,353532.851,4608697.513,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1716,1290,1364,2068,2379,2384,2188,2641,2248,1819
526,12.28,353543.428,4608699.916,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2260,2030,2208,1887,2164,2194,2766,2310,2222,1780
527,176.03,353436.983,4608676.179,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,922,910,844,1868,2342,2636,1734,2688,2552,2273
528,29.1,353441.067,4608686.994,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,875,1026,1170,1680,2394,2511,2336,2748,2433,2059
529,128.53,353219.083,4608680.007,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,741,831,839,1874,2094,2384,1130,2521,2418,2008
530,15.67,353225.896,4608669.227,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,412,518,548,1201,1494,1664,833,1633,1514,1176
531,22.1,353387.796,4608782.597,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,706,1056,1092,1808,2364,2607,2934,2586,1877,1383
532,171.96,353395.311,4608771.221,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,2270,2078,2070,1927,2507,2518,2346,2463,1908,1516
533,15.61,354077.847,4608395.959,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,841,1222,1268,1178,1468,1631,2402,1529,1236,999
534,97.99,354083.81,4608408.844,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1554,1468,1182,1060,1244,1331,1780,1470,1137,915
535,61.86,353980.849,4608464.191,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1960,2246,2678,1625,1855,2007,3018,1823,1926,1482
536,127.39,353885.718,4608527.906,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1072,1316,1348,1767,2197,2158,2204,2321,2083,1730
537,157.08,354257.9,4607698.494,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1548,1426,1168,1368,1857,2011,2710,2133,1661,1189
538,162.62,354447.518,4607698.043,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,2388,2026,2158,2457,2474,2803,2368,2881,3235,2717
539,126.53,354415.234,4607753.406,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1210,1009,1036,1374,1777,2012,1954,2044,2267,1823
540,93.94,354413.46,4607785.128,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,954,899,931,1456,1813,1850,2198,1976,1847,1506
541,36.55,354326.613,4607769.715,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,899,811,949,1299,1454,1514,1678,1674,1536,1199
542,67.31,354482.124,4607800.018,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,378,586,652,1228,1570,1810,1738,1838,1719,1363
543,48.57,354496.409,4607829.565,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,749,959,1306,1644,2062,1837,2164,1873,1842,1638
544,110.49,354508.344,4607883.401,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,556,824,705,1343,2049,2282,2076,2457,2046,1680
545,117.57,354416.982,4607938.404,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1798,1948,1888,2181,2442,2391,2580,2392,2168,1995
546,20.06,354193.129,4606975.583,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1044,1082,1154,950,1283,1302,2112,1458,1481,1066
547,35.92,354079.96,4606899.577,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1842,1500,1246,1582,2580,2680,3582,2820,2132,1672
548,42.2,354106.768,4606897.501,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,399,484,453,938,1895,1904,2906,2035,1622,1195
549,28.9,354035.239,4606910.927,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1060,940,1048,1116,1651,1908,2108,2162,1943,1456
550,46.95,354027.737,4606851.179,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,364,512,628,758,1557,1630,1756,1843,1332,897
551,49.28,354158.495,4606810.612,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,310,501,368,809,1598,1746,1444,1899,1348,924
552,113.6,354111.164,4606742.842,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,422,728,628,1205,1829,2045,1524,2199,2040,1576
553,22.47,354090.537,4606781.618,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,414,739,821,950,1518,1802,1914,1997,1623,1072
