id,Area,X,Y,20200206,20200327,20200605,20200710,20200819,20200928,B02,B03,B04,B05,B06,B07,B08,B08A,B11,B12
179,28.34,355647.268,4616229.061,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1152,1266,1425,1737,2928,3350,3358,3458,2606,1860
180,50.13,355430.403,4616529.391,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1560,1422,1607,1668,2478,2765,2286,3061,2280,1578
181,34.62,355388.376,4616477.433,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1111,1223,1401,1665,2786,3250,3243,3479,2511,1751
182,100.03,355363.494,4616543.472,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1686,1704,1510,1852,2598,2909,3073,3300,2190,1503
183,39.45,355261.201,4616546.596,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1503,1425,1367,1762,2787,3288,3443,3699,2601,1758
184,30.95,355282.249,4616561.329,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1160,1288,1226,1669,2482,2798,2816,3033,2456,1874
185,32.07,355193.703,4616584.021,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1349,1324,1184,1483,2926,3511,3354,3876,2471,1509
186,46.39,355110.562,4616617.667,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1373,1289,1036,1289,2744,3301,3161,3734,2006,1077
187,52.3,355070.028,4616588.343,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1816,1674,1230,1336,2292,2709,2809,3118,1847,1025
188,31.19,355119.364,4616523.73,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1119,1207,1067,1643,2868,3397,3387,3436,2601,1777
189,8.74,355201.715,4616501.136,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1267,1297,1069,1681,2837,3299,3194,3564,2522,1698
190,30.55,355245.61,4616531.251,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1302,1161,941,1336,2197,2566,2652,2833,2508,1732
191,18.45,355455.429,4616461.038,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1638,1721,1955,2249,3053,3335,3336,3405,2619,1870
192,9.66,355502.869,4616486.53,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1726,1861,2281,1910,2580,2805,2933,2799,2183,1666
193,26.16,355627.136,4616427.259,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1348,1430,1345,1633,2597,2907,2507,3159,2211,1634
194,4.38,355840.128,4616531.784,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1125,1115,1143,1684,2264,2514,2633,2871,2082,1398
195,17.96,355872.404,4616489.356,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1662,1542,1410,1735,2798,3178,3089,3381,2212,1532
196,11.1,355918.346,4616504.179,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1308,1336,1607,1901,2568,2903,2391,3031,2228,1556
197,25.02,355930.488,4616487.956,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1771,1873,2050,2047,2305,2543,2659,2741,2514,1850
198,58.82,357223.442,4616813.579,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,2237,1691,1473,1786,3343,4228,4553,4538,2691,1640
199,49.53,357524.53,4616894.608,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2025,1807,1800,2271,2420,2624,2346,2623,2492,1973
200,9.01,357565.71,4616896.916,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1684,1677,2078,1938,2262,2274,2192,2415,2584,2085
201,9.35,357659.605,4616950.202,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1578,1671,2044,2253,2569,2767,2651,2848,3364,2907
202,3.38,357664.535,4616944.966,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1649,1738,2175,2253,2569,2767,2545,2848,3364,2907
203,46.93,357677.287,4617023.007,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1602,1692,1609,2103,2990,3423,3215,3613,2928,2159
204,39.28,357972.185,4616807.835,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1370,1268,1017,1208,2248,2673,3033,2899,1912,1298
205,40.11,357987.808,4616804.499,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1362,1246,1156,1540,2597,3057,3128,3099,2505,1791
206,56.99,358071.628,4616931.371,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1571,1389,1153,1588,2916,3295,3495,3761,2423,1503
207,42.77,358075.873,4616921.373,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1344,1322,1251,1588,2916,3295,3683,3761,2423,1503
208,61.13,358040.257,4616946.088,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2082,2130,1994,2196,2873,3316,3474,3305,2737,1817
209,41.11,358183.102,4617047.214,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1597,1594,1649,1856,2564,2932,2413,3108,2435,1575
210,18.35,358226.923,4616846.247,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1034,1100,1053,1641,2587,2951,2914,3284,2392,1505
211,12.45,358311.566,4616871.051,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1663,1742,2016,2243,2884,3215,3195,3383,3207,2589
212,21.07,358263.832,4616830.22,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1275,1336,1434,1699,2414,2797,2813,2993,2543,1798
213,25.73,358370.173,4616893.51,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1261,1321,1347,1807,2647,3008,2937,3250,2827,1901
214,23.2,358362.138,4616859.945,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1008,1100,834,1540,2714,3108,3122,3402,2427,1638
215,19.05,358408.354,4616877.581,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1113,1156,995,1847,2637,2992,3220,3047,2553,1866
216,17.29,358381.699,4616861.262,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1181,1252,1225,1501,2506,2917,2762,3150,2435,1762
217,33.99,358570.457,4616692.987,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1359,1329,1255,1522,2744,3392,3325,3583,2137,1394
218,15.54,358569.163,4616747.986,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1257,1297,1483,1880,2551,3020,3006,3110,2574,1838
219,23.61,358760.151,4616585.956,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1162,1148,1131,1592,2529,2856,3071,3207,2258,1496
220,22.35,358759.843,4616545.006,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1683,1656,1813,1797,2499,2817,2723,3031,2416,1705
221,31.39,358911.455,4616511.009,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1336,1238,988,1383,2874,3584,3596,3856,2081,1084
222,17.75,358974.305,4616460.718,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1129,1260,1236,1816,2800,3303,3263,3705,2961,1776
223,25.62,359095.618,4616401.225,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1426,1440,1668,1651,2655,3126,3072,3351,2362,1644
224,47.71,359253.686,4616306.656,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1176,1116,868,1260,2634,3307,3170,3302,1696,908
225,17.35,359279.787,4616289.581,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1231,1141,863,1177,2675,3354,3093,3594,1754,939
226,22.73,357894.712,4617197.817,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1443,1613,1780,1782,2147,2307,2412,2525,2519,1629
227,25.59,357869.359,4617157.825,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1219,1245,1100,1610,2683,3100,3188,3380,2293,1450
228,62.78,357790.08,4617157.153,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1170,1292,1394,1809,2703,3004,3202,3401,2972,1957
229,27.78,357526.093,4617496.443,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1579,1568,1841,1888,2438,2676,2524,2802,2620,2027
230,54.2,357547.752,4617506.158,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1530,1677,1955,1945,2634,3046,3093,3193,2769,2071
231,24.81,357664.221,4617523.265,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1601,1636,2204,2117,2765,3066,3006,3270,2953,2439
232,16.34,357679.627,4617540.29,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,1719,1832,2199,2268,2630,2776,2788,3015,3345,2647
233,10.21,357720.086,4617515.411,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1402,1388,1453,1772,2576,2856,2999,3112,2633,1849
234,12.7,357742.471,4617531.157,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2109,2184,2298,2115,2741,3009,2879,3044,2646,2179
235,46.23,357732.556,4617591.007,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1312,1342,1304,2137,2763,3111,3396,3459,2839,2172
236,22.44,358357.536,4617569.363,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1096,1202,1286,1601,2271,2557,2803,2839,2689,1822
237,21.17,358370.912,4617628.254,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1294,1378,1582,1790,2643,2975,3176,3304,2909,2237
238,30.81,358349.637,4617646.788,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1318,1418,1509,1809,2552,2901,2923,3088,2987,2282
239,30.24,358440.751,4617678.181,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1481,1475,1515,1801,2479,2809,2984,2968,2715,1986
240,49.65,358453.592,4617642.152,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1406,1421,1601,1600,2417,2780,2631,3085,2978,2194
241,4.56,358440.719,4617571.154,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1534,1620,1620,1728,2670,3248,3165,3488,2584,1801
242,44.33,358425.698,4617475.779,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1285,1353,1515,1484,2345,2739,2301,2895,2073,1302
243,41.3,358436.177,4617374.699,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1201,1289,1183,1465,2759,3174,3497,3486,2327,1517
244,33.52,358471.674,4617409.088,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1027,1050,1013,1575,2421,2861,2926,3215,2694,1719
245,63.12,357485.313,4615019.276,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1595,1647,1694,1550,3391,3775,3607,4119,2312,1341
246,572.37,357536.683,4615003.508,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1091,1272,1068,1538,2944,3311,1673,3261,2123,1140
247,91.43,353627.703,4609651.187,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1277,1349,1452,1839,2658,3051,3052,3367,2753,2125
248,28.99,353480.084,4609559.253,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1053,1114,864,1371,3195,3900,3897,4213,2045,1030
249,77.0,353447.458,4609541.681,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1142,1077,842,1378,2886,3435,3535,3782,1887,1063
250,105.92,353535.013,4609592.298,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1344,1252,966,1372,3098,3680,3485,4068,1960,1052
251,190.13,353684.062,4609535.712,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,2836,2588,3263,2921,3205,3451,3875,3690,2857,2140
252,415.48,353877.812,4609605.029,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,2361,2172,1653,1638,3188,3678,3448,4098,2369,1321
253,75.23,353890.861,4609588.428,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,2544,2494,2207,1521,2633,3138,3064,3278,1976,1113
254,21.14,353062.288,4609119.096,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1315,1388,1417,1718,2968,3453,3155,3938,2674,1647
255,18.57,352994.279,4609104.333,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1235,1361,1742,1733,2852,3196,3462,3492,2613,1746
256,13.47,353133.828,4609031.646,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1382,1504,1668,2268,3076,3449,3099,3630,3226,2495
257,23.7,353085.001,4608996.009,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1622,1645,1841,2788,3418,3811,3620,4014,3992,3299
258,24.57,352969.9,4609036.078,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1428,1575,1528,2126,3084,3399,3143,3459,3248,2394
259,30.39,352763.878,4608907.209,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1114,1061,835,1364,2822,3261,3496,3665,2378,1418
260,19.53,352999.31,4608874.48,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1540,1890,2599,2229,3021,3353,3720,3485,3214,2469
261,20.54,352983.974,4608801.731,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1114,1197,1100,2523,3348,3625,3092,3770,3627,2993
262,7.69,353171.582,4608879.928,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1410,1662,2010,2112,3307,3801,3346,3950,3446,2515
263,23.69,353050.868,4608821.232,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1588,1576,1616,1888,3174,3611,3289,3794,3245,2426
264,16.66,353053.79,4608808.124,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1467,1737,2258,2612,3364,3675,3338,3867,3854,3096
265,23.79,352979.56,4608672.221,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1294,1306,1625,2457,3383,3773,3283,3981,3893,3082
266,16.58,352878.591,4608614.989,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1137,1388,1532,2540,3168,3527,4010,3847,3629,2986
267,9.87,352778.254,4608618.826,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1291,1223,1141,1748,2668,3139,2634,3291,2584,1971
268,28.29,352568.735,4608714.813,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1560,1804,1845,2170,3537,3874,3766,4182,2563,1617
269,547.75,352584.392,4608690.227,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1228,1401,1321,1950,2534,2311,2448,2491,1937,1014
270,8.43,352785.87,4608812.81,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1782,2076,2852,2166,3130,3255,3565,3595,3442,2678
271,5.53,352790.276,4608827.99,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,989,1082,1062,1934,2923,3441,3052,3718,3086,2309
272,173.21,351115.523,4607776.352,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,2647,2577,1857,1199,2924,3787,3245,3797,1810,909
273,78.75,351754.924,4607907.867,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1177,1239,775,1400,2728,3206,3433,3340,2064,1276
274,32.74,351907.225,4607894.955,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,949,957,653,1111,3323,4002,4027,4466,2034,1035
275,118.83,353467.27,4607580.94,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1607,1575,1166,1697,3041,3733,4189,3874,2357,1412
276,479.81,353507.945,4607568.821,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1994,1865,1364,1427,2592,3156,3121,2738,2089,1281
277,544.97,353547.882,4607563.606,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1919,1673,1000,1312,2332,2710,3225,2836,1918,1066
278,94.3,353744.047,4607431.609,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,1511,1608,1461,1632,3008,3536,3351,3841,2588,1631
279,20.71,353827.428,4607113.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1028,1083,859,1691,3092,3427,3040,3522,1983,1280
280,439.16,353848.251,4607107.859,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2808,2045,2784,2599,3725,4017,3517,4002,2409,1747
281,34.9,353886.494,4607522.289,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2127,2060,2400,1808,2435,2674,2925,2694,2613,1899
282,30.67,353889.989,4607532.034,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1802,1665,1581,1808,2435,2674,2155,2694,2613,1899
283,22.92,353900.538,4607554.627,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1511,1632,1438,2005,2836,3206,2829,3384,2809,2006
284,16.95,353934.966,4607504.432,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2147,2211,2927,2351,2876,2901,3561,3002,3257,2870
285,16.01,353944.564,4607526.109,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1540,1694,2350,2201,2859,3321,3062,3343,3060,2424
286,50.88,353977.822,4607537.942,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1589,1469,1304,1558,3423,4057,3753,4695,2702,1757
287,73.64,354027.891,4607520.561,VACIA,VACIA,VACIA,VACIA,LLENA,VACIA,1424,1383,1303,1507,2962,3274,2896,3690,2132,1244
288,29.41,354081.124,4607499.712,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2112,2231,2109,2432,2947,3277,3463,3212,2842,2155
289,30.37,354093.504,4607484.475,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1628,1519,1649,2045,2729,3113,2554,3492,2574,1918
290,57.99,354118.22,4607482.14,VACIA,VACIA,VACIA,VACIA,LLENA,LLENA,1396,1406,1327,1596,2937,3542,3322,3931,2499,1823
291,19.98,354068.259,4607486.373,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1264,1224,1197,1869,2309,2550,1700,2823,2487,2069
292,13.77,354110.348,4607456.605,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2062,2024,2372,1928,2910,3355,3454,3552,2614,1772
293,24.62,354134.583,4607430.272,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1379,1149,1068,1821,2007,2008,1273,2084,2615,2211
294,17.42,354135.929,4607434.918,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1467,1327,1196,2142,2504,2497,1507,2641,2673,2190
295,4.02,354129.432,4607437.755,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1486,1717,1592,2142,2504,2497,2330,2641,2673,2190
296,1.8,354127.414,4607431.152,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1448,1467,1327,1821,2007,2008,1589,2084,2615,2211
297,8.47,354196.711,4607466.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1012,1046,801,1134,1996,2352,2691,2530,2103,1986
298,9.0,354224.005,4607455.56,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1610,1548,1396,1632,2098,2489,2707,2661,2440,2220
299,19.7,354216.506,4607452.286,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1169,1069,1135,1437,2078,2280,1928,2674,2234,2089
300,9.35,354246.089,4607446.354,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1126,1109,1004,1353,1937,2084,2762,2518,2201,2010
301,11.19,354257.097,4607475.643,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1773,1787,2227,2055,2797,3123,2989,3110,3092,2557
302,12.59,354260.379,4607526.716,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1588,1608,1846,1928,2313,2585,2862,2935,2970,2125
303,9.13,354229.234,4607540.196,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1248,1340,1356,1749,2213,2457,2024,2505,2703,1931
304,72.47,354165.843,4607527.985,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,1426,1328,1211,1820,2938,3377,3573,3674,2341,1437
305,61.23,354045.858,4607603.592,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,1110,1224,1126,1951,2582,2895,3364,3312,2971,2473
306,33.14,354018.845,4607619.667,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1235,1369,1275,1682,2671,2973,3571,3132,2664,1937
307,25.51,353937.16,4607646.334,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1619,1757,1799,2125,2617,2876,2834,2952,2626,2046
308,4.15,353954.281,4607657.551,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1290,1337,1472,1920,2176,2331,2602,2489,2380,1865
309,11.83,353964.253,4607602.205,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1367,1431,1787,1880,2719,3058,3073,3007,2869,2384
310,18.22,353974.94,4607597.475,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1744,1885,2077,1880,2719,3058,3033,3007,2869,2384
311,14.56,354327.398,4607350.803,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1000,1033,859,1249,2092,2260,2056,1990,2310,1982
312,10.95,354351.662,4607395.691,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1188,1189,1246,1396,1936,2380,2167,2451,2326,2079
313,7.9,354345.691,4607396.354,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1159,1108,1008,1396,1936,2380,1966,2451,2326,2079
314,455.22,354542.449,4607155.137,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1003,1158,1047,1645,2337,2623,1454,3007,1992,1209
315,84.46,353507.682,4606803.927,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,1378,1383,1377,1938,2751,3148,3038,3489,2733,1615
316,75.94,353623.717,4606788.87,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1077,1202,1179,1761,2778,3206,2784,3443,2897,1889
317,647.21,353236.188,4605386.234,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,3560,3481,3978,3756,4200,4462,4293,4553,3369,2451
318,905.22,353220.188,4605362.722,VACIA,VACIA,LLENA,LLENA,VACIA,VACIA,3498,2344,3348,3870,4246,4264,3666,4169,3402,2727
319,468.53,353193.327,4605338.846,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,2655,2767,3007,3016,3739,4029,3854,4157,2677,1995
320,100.1,352902.733,4605671.872,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1202,1248,1218,1671,2242,2541,2137,2732,2469,1683
321,23.76,350842.142,4602483.222,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,3195,3563,4115,2709,3592,4108,4616,4559,3396,2108
322,289.53,350851.357,4602469.948,LLENA,VACIA,VACIA,LLENA,LLENA,VACIA,4308,3646,3501,3557,4380,4542,4515,4702,3883,2895
323,63.37,350847.984,4602209.434,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,984,974,768,1481,2606,3182,2877,3370,2279,1332
324,12.63,350666.346,4602234.386,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1341,1381,1779,2371,2732,2948,2566,3059,3685,3038
325,11.33,350636.709,4602182.679,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1743,1683,1995,2125,2787,2925,2816,3096,3256,2543
326,37.51,350472.652,4602188.967,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1528,1539,1774,1986,2546,2680,2349,2955,3521,2900
327,19.75,350498.783,4602178.947,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1602,1748,1921,1990,2510,2792,3004,3031,3276,2643
328,17.28,350460.1,4602130.919,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1556,1422,1468,1871,2670,3226,3429,3614,3140,2219
329,41.4,350504.023,4602117.984,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1718,1461,1284,2015,2724,2998,2804,3095,2513,1821
330,14.39,350531.288,4602161.868,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1385,1423,1439,1962,2641,2854,2750,3143,3083,2377
331,66.8,350631.685,4602037.92,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1754,1750,1688,1643,2212,2515,2968,2768,2844,1903
332,28.63,350657.462,4601708.05,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1619,1718,1801,1834,2569,3092,2985,3231,2868,2072
333,9.07,350643.054,4601684.722,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1000,1019,807,1433,2937,3216,3065,3478,2332,1510
334,61.12,350311.533,4601584.302,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,2136,1736,1454,1774,2729,3174,2975,3418,2508,1678
335,13.49,350300.696,4601486.822,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1731,1639,1790,2096,2545,3029,3009,3182,3067,2420
336,12.13,350334.992,4601488.771,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1560,1534,1696,1889,2577,2872,2917,3085,2966,2363
337,11.98,350307.465,4601517.421,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1221,1270,1346,2055,2950,3374,2933,3398,3051,2267
338,12.17,350358.902,4601536.114,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1158,1249,1562,1870,2585,3004,2862,3198,3149,2473
339,12.57,350231.639,4601500.116,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1536,1451,1617,1336,2054,2428,2707,2719,2031,1258
340,29.8,350156.501,4601431.01,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1483,1527,1485,1577,2266,2643,2726,2933,2136,1281
341,9.87,350158.852,4601413.325,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1062,1127,826,1483,2520,2880,3292,3304,2494,1632
342,17.44,350780.946,4601618.283,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1325,1239,1186,1410,2044,2403,2257,2656,2648,2020
343,21.21,350708.994,4601476.75,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1318,1330,1400,1632,2737,3355,2987,3506,2639,1800
344,858.16,351334.109,4600667.997,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,1305,1158,1349,1564,2126,2311,1242,2135,1810,1202
345,9.14,350576.338,4601251.684,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1318,1382,1692,1709,2405,2569,2578,2886,2450,1705
346,66.83,347154.733,4599157.546,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,2109,1920,2262,1817,2414,2717,3766,2963,2528,1716
347,61.26,347271.084,4599264.231,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1971,1309,1060,1406,2715,3295,4030,3695,2509,1490
348,41.53,347298.146,4599363.567,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1576,1494,1724,1697,2253,2582,2703,2849,2791,1908
349,21.92,347292.531,4599338.064,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1107,1142,1178,1678,2387,2701,2592,3026,2738,1901
350,43.34,347286.268,4599295.489,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,937,981,820,1477,2217,2448,2664,2896,2230,1384
351,25.68,347365.809,4599304.725,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1377,1260,1363,1775,2681,2990,2884,3350,2795,1833
352,37.85,347358.187,4599282.428,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1287,1528,1435,1895,3040,3250,3180,3501,2719,1871
353,29.31,347377.236,4599340.121,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1517,1671,1826,1902,2509,2850,3166,3305,2607,1748
354,23.29,347361.481,4599262.489,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1592,1646,1682,1792,2844,3201,3033,3424,2676,1699
355,36.37,347436.671,4599358.827,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1151,1130,949,1421,2394,2749,3175,3011,2332,1497
356,15.65,347439.722,4599401.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1196,1223,1180,1807,2562,2861,2647,3083,2926,2052
357,42.84,347341.207,4599406.241,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1708,1518,1215,1296,2373,2603,2468,2865,2323,1468
