id,Area,X,Y,20200206,20200327,20200605,20200710,20200819,20200928,B02,B03,B04,B05,B06,B07,B08,B08A,B11,B12
179,28.34,355647.268,4616229.061,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1319,1406,1307,1580,2760,3254,3760,3453,2544,1788
180,50.13,355430.403,4616529.391,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1218,1131,1053,1329,2205,2512,2576,2668,1957,1372
181,34.62,355388.376,4616477.433,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,988,1067,1075,1518,2443,2670,2829,2902,2158,1588
182,100.03,355363.494,4616543.472,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1336,1559,1454,1515,2230,2494,2788,2699,2485,1784
183,39.45,355261.201,4616546.596,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,958,1098,992,1482,2347,2636,3116,2859,2228,1591
184,30.95,355282.249,4616561.329,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1105,1199,1411,1497,2174,2495,2523,2672,2477,1891
185,32.07,355193.703,4616584.021,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1377,1136,967,1386,2677,3242,3308,3538,2190,1394
186,46.39,355110.562,4616617.667,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1125,1067,1047,1751,2403,2715,2617,3073,3115,1972
187,52.3,355070.028,4616588.343,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1978,1445,1122,1322,2089,2444,2572,2624,2233,1369
188,31.19,355119.364,4616523.73,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1089,1177,1037,1347,2515,3035,2860,3264,2385,1656
189,8.74,355201.715,4616501.136,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,923,1026,830,1348,2547,2946,3042,3251,2222,1512
190,30.55,355245.61,4616531.251,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1119,1201,1131,1432,2118,2474,2874,2692,2245,1616
191,18.45,355455.429,4616461.038,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1734,1880,2279,2040,2648,2909,2949,3019,2399,1759
192,9.66,355502.869,4616486.53,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1914,1995,2454,1919,2239,2439,2924,2403,2121,1623
193,26.16,355627.136,4616427.259,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1175,1182,1106,1484,2295,2557,2369,2700,1811,1222
194,4.38,355840.128,4616531.784,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1346,1290,1331,1386,1854,2032,2175,2217,1979,1429
195,17.96,355872.404,4616489.356,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1545,1607,1875,1783,2371,2581,2422,2709,1941,1495
196,11.1,355918.346,4616504.179,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1319,1173,1289,1495,1996,2305,2453,2455,2291,1651
197,25.02,355930.488,4616487.956,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1743,1852,2207,2115,2368,2501,2865,2692,2995,2291
198,58.82,357223.442,4616813.579,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1654,1582,1743,1795,3075,3652,2935,3629,2402,1635
199,49.53,357524.53,4616894.608,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1824,2099,2179,2045,2370,2549,2505,2622,2305,1846
200,9.01,357565.71,4616896.916,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1569,1587,1792,1842,2148,2242,2206,2231,2345,1952
201,9.35,357659.605,4616950.202,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1358,1319,1778,2193,2466,2626,2584,2608,3172,2786
202,3.38,357664.535,4616944.966,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1424,1321,1864,2193,2466,2626,2461,2608,3172,2786
203,46.93,357677.287,4617023.007,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1782,1652,1544,1814,2824,3228,3242,3425,2484,1726
204,39.28,357972.185,4616807.835,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1497,1409,1497,1337,2142,2493,2808,2507,2212,1810
205,40.11,357987.808,4616804.499,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1254,1446,1633,1518,2153,2303,3033,2443,2667,2237
206,56.99,358071.628,4616931.371,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1191,1164,947,1452,2520,2773,2739,2942,2368,1508
207,42.77,358075.873,4616921.373,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1833,1624,1240,1452,2520,2773,2711,2942,2368,1508
208,61.13,358040.257,4616946.088,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1718,1678,2013,1770,2632,3110,3141,3454,2398,1539
209,41.11,358183.102,4617047.214,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1109,1241,1084,1544,2705,3185,3194,3485,2215,1405
210,18.35,358226.923,4616846.247,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1212,1169,1248,1692,2228,2435,2479,2637,2561,1932
211,12.45,358311.566,4616871.051,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1284,1448,1592,1952,2509,2886,2576,3028,2710,2133
212,21.07,358263.832,4616830.22,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1116,1128,1321,1458,2092,2400,2214,2673,2469,1901
213,25.73,358370.173,4616893.51,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1363,1467,1885,2037,2729,3140,3282,3262,3049,2365
214,23.2,358362.138,4616859.945,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1088,1108,1179,1495,2502,3054,3188,3245,2470,1887
215,19.05,358408.354,4616877.581,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1195,1204,1122,1740,2360,2689,2885,2773,2840,2350
216,17.29,358381.699,4616861.262,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1169,1193,1159,1492,2282,2512,2425,2925,2424,1775
217,33.99,358570.457,4616692.987,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1316,1401,1217,1533,2544,3003,3102,3221,2233,1547
218,15.54,358569.163,4616747.986,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1579,1594,1887,1863,2376,2638,2884,2794,2737,2021
219,23.61,358760.151,4616585.956,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1407,1224,1218,1487,1895,2163,2145,2271,2546,1744
220,22.35,358759.843,4616545.006,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1565,1472,1785,1712,2128,2293,2579,2454,2535,1908
221,31.39,358911.455,4616511.009,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,920,900,806,1173,2434,3044,2963,3406,1561,843
222,17.75,358974.305,4616460.718,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,987,932,1005,1275,2142,2670,2866,2934,2379,1584
223,25.62,359095.618,4616401.225,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1082,979,885,1085,2017,2407,2555,2520,1582,971
224,47.71,359253.686,4616306.656,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,994,882,672,1091,1956,2446,2737,2592,1616,923
225,17.35,359279.787,4616289.581,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,890,776,578,882,1946,2342,2443,2649,1345,697
226,22.73,357894.712,4617197.817,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1105,1178,1086,1427,3235,3834,3585,4134,1990,1149
227,25.59,357869.359,4617157.825,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1317,1407,1484,1580,2672,3148,3282,3198,2313,1652
228,62.78,357790.08,4617157.153,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1430,1284,1178,1544,2413,2832,3144,3177,2565,1722
229,27.78,357526.093,4617496.443,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1718,1731,2112,2053,2463,2677,2620,2813,3138,2547
230,54.2,357547.752,4617506.158,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,2140,2061,2565,2601,2942,3181,3428,3473,3698,2982
231,24.81,357664.221,4617523.265,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1492,1464,1816,2168,2744,2968,2816,3024,3128,2566
232,16.34,357679.627,4617540.29,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,1627,1745,2099,2161,2477,2778,2776,2984,3394,2699
233,10.21,357720.086,4617515.411,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1494,1433,1449,1915,2527,2807,2837,3051,2953,2335
234,12.7,357742.471,4617531.157,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1607,1607,1798,1846,2365,2573,2485,2648,2398,1793
235,46.23,357732.556,4617591.007,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,956,856,791,1625,2447,2992,2600,3430,2424,1772
236,22.44,358357.536,4617569.363,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1110,1170,1059,1452,2515,3010,3615,3138,2459,1751
237,21.17,358370.912,4617628.254,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1190,1264,1449,1533,2519,2948,2791,3170,2683,1963
238,30.81,358349.637,4617646.788,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1220,1281,1400,1663,2421,2719,2547,2867,2696,2184
239,30.24,358440.751,4617678.181,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1398,1363,1491,1918,2214,2524,2154,2575,2837,2349
240,49.65,358453.592,4617642.152,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1532,1521,1608,1630,2380,2766,2452,2893,2724,2082
241,4.56,358440.719,4617571.154,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1454,1570,1689,1551,2770,3170,3120,3348,2386,1631
242,44.33,358425.698,4617475.779,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1570,1559,1270,1333,2190,2537,2556,2807,1606,976
243,41.3,358436.177,4617374.699,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1600,1380,1386,1370,2414,2817,2344,3215,2184,1505
244,33.52,358471.674,4617409.088,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1121,1101,1172,1506,2206,2510,2497,2790,2648,1957
245,63.12,357485.313,4615019.276,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1408,1312,1286,1137,2934,3631,4160,3801,1799,966
246,572.37,357536.683,4615003.508,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1216,1329,1295,1442,2598,3110,2229,3073,2009,1262
247,91.43,353627.703,4609651.187,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1477,1615,1586,1897,2633,2974,2950,3059,2595,2055
248,28.99,353480.084,4609559.253,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1013,997,1089,1290,2140,2523,2626,2982,2316,1363
249,77.0,353447.458,4609541.681,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1277,1194,1173,1363,2471,2951,2967,3338,2001,1210
250,105.92,353535.013,4609592.298,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1554,1407,1367,1196,2532,3086,3407,3433,1963,1122
251,190.13,353684.062,4609535.712,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,2118,2028,2354,2036,2576,2776,3221,2917,2237,1678
252,415.48,353877.812,4609605.029,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1890,1905,1397,1442,2853,3488,3608,4188,2114,1136
253,75.23,353890.861,4609588.428,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1315,1464,1193,1565,2818,3444,4294,3384,1896,1063
254,21.14,353062.288,4609119.096,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1543,1217,872,1215,2891,3561,3328,3861,2135,1121
255,18.57,352994.279,4609104.333,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1689,1801,1825,1427,2353,2696,3041,2891,2193,1431
256,13.47,353133.828,4609031.646,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1386,1379,1229,1660,2557,2894,2661,3185,2663,1905
257,23.7,353085.001,4608996.009,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1735,1974,2123,2707,3236,3459,3192,3612,4041,3481
258,24.57,352969.9,4609036.078,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1655,1678,2030,2472,2949,3102,3033,3375,3297,2655
259,30.39,352763.878,4608907.209,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1156,1086,950,1274,2365,2797,3036,3076,2069,1309
260,19.53,352999.31,4608874.48,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1250,1267,1689,1722,2778,3276,3232,3431,2528,1981
261,20.54,352983.974,4608801.731,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1585,1581,1658,2742,3158,3418,3086,3573,3911,3341
262,7.69,353171.582,4608879.928,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1067,1137,1282,1961,3018,3463,3043,3691,3223,2618
263,23.69,353050.868,4608821.232,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1656,1560,1475,2035,2998,3424,3438,3649,3086,2482
264,16.66,353053.79,4608808.124,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1415,1376,1321,2041,3032,3389,3049,3611,3007,2403
265,23.79,352979.56,4608672.221,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1343,1443,1481,2407,3344,3757,3589,3965,3827,3104
266,16.58,352878.591,4608614.989,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1533,1750,2171,2616,2937,3253,3812,3454,3458,2933
267,9.87,352778.254,4608618.826,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1091,1119,1028,2074,2795,3129,2814,3305,3196,2677
268,28.29,352568.735,4608714.813,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,2030,2193,2416,2008,3244,3847,3841,3980,2350,1325
269,547.75,352584.392,4608690.227,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,2743,1802,965,1704,2381,2532,992,2949,1867,1092
270,8.43,352785.87,4608812.81,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1229,1307,1608,1759,2580,2919,2825,3252,2778,2163
271,5.53,352790.276,4608827.99,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1231,1355,1775,1944,2820,3137,3157,3369,3380,2791
272,173.21,351115.523,4607776.352,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,2679,2294,1604,1221,2695,3067,2488,3218,1771,939
273,78.75,351754.924,4607907.867,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1465,1411,1074,1245,2222,2603,2464,2852,1758,1171
274,32.74,351907.225,4607894.955,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1122,1187,885,1141,2688,3259,3349,3578,2057,1120
275,118.83,353467.27,4607580.94,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2786,2573,1888,1781,2998,3714,3404,3999,2541,1602
276,479.81,353507.945,4607568.821,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,2946,2356,1214,1415,2404,3172,1746,3345,1861,1198
277,544.97,353547.882,4607563.606,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,3037,2264,891,1209,2162,2981,1429,3254,1991,1287
278,94.3,353744.047,4607431.609,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,1961,1596,1571,1602,2508,2995,3021,3141,2652,1934
279,20.71,353827.428,4607113.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1723,1663,1489,1427,2186,2789,2436,2831,1605,932
280,439.16,353848.251,4607107.859,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2734,1677,1260,1204,2033,2584,1071,2342,1459,832
281,34.9,353886.494,4607522.289,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1762,2049,1653,1466,2052,2352,2617,2607,2241,1703
282,30.67,353889.989,4607532.034,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1699,1447,1435,1466,2052,2352,2128,2607,2241,1703
283,22.92,353900.538,4607554.627,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1333,1251,1381,1703,2588,2935,2536,3404,2787,1900
284,16.95,353934.966,4607504.432,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1989,2149,2312,2202,2679,2880,3018,2925,3123,2819
285,16.01,353944.564,4607526.109,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1682,1744,2224,1833,2838,3309,3436,3690,2658,2003
286,50.88,353977.822,4607537.942,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1638,1372,1032,1700,3218,3728,3695,3907,2888,1881
287,73.64,354027.891,4607520.561,VACIA,VACIA,VACIA,VACIA,LLENA,VACIA,1772,1528,1443,1301,2688,3231,2862,2996,1911,1212
288,29.41,354081.124,4607499.712,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2102,1730,2367,2122,2476,2721,3156,2801,2562,2201
289,30.37,354093.504,4607484.475,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1411,1440,1117,1907,2727,2921,2422,3078,2518,1849
290,57.99,354118.22,4607482.14,VACIA,VACIA,VACIA,VACIA,LLENA,LLENA,1608,1375,1021,1625,2689,3019,3161,3535,2404,1703
291,19.98,354068.259,4607486.373,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1610,1459,1480,1829,2417,2725,2173,2787,2392,1838
292,13.77,354110.348,4607456.605,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1818,2068,2016,1780,2625,3137,3259,3176,2247,1566
293,24.62,354134.583,4607430.272,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1797,1314,1067,1013,1352,1583,1311,1404,2047,2190
294,17.42,354135.929,4607434.918,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1526,1253,1073,1772,2181,2379,1223,2249,2464,2209
295,4.02,354129.432,4607437.755,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1293,1186,1244,1772,2181,2379,1770,2249,2464,2209
296,1.8,354127.414,4607431.152,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1156,913,766,1013,1352,1583,1216,1404,2047,2190
297,8.47,354196.711,4607466.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1237,1090,886,1197,1874,1998,2386,2278,2052,1970
298,9.0,354224.005,4607455.56,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1271,1157,1082,1769,2216,2215,1997,2414,2619,2290
299,19.7,354216.506,4607452.286,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1308,1247,1165,1172,1837,2146,1800,1977,1950,1991
300,9.35,354246.089,4607446.354,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1308,1260,1123,1299,1861,2184,2088,1967,2192,2106
301,11.19,354257.097,4607475.643,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1632,1595,1880,2062,2279,2529,2449,2841,2970,2501
302,12.59,354260.379,4607526.716,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1751,1815,1922,1830,2171,2331,2704,2452,2755,2096
303,9.13,354229.234,4607540.196,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1603,1460,1800,1742,1933,2113,2208,2387,2619,2002
304,72.47,354165.843,4607527.985,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,1535,1485,1307,1835,2701,3162,3042,3373,2309,1555
305,61.23,354045.858,4607603.592,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,1626,1317,1308,1986,2483,2715,2806,2955,2812,2503
306,33.14,354018.845,4607619.667,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1560,1594,1235,1620,2381,2820,3372,2978,2443,1795
307,25.51,353937.16,4607646.334,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1522,1641,1607,2000,2344,2542,2769,2669,2528,1982
308,4.15,353954.281,4607657.551,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1393,1489,1663,1758,1876,1965,2448,2033,2138,1783
309,11.83,353964.253,4607602.205,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1745,1850,1945,1838,2222,2473,2758,2744,2609,2199
310,18.22,353974.94,4607597.475,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1910,1756,1957,1838,2222,2473,2665,2744,2609,2199
311,14.56,354327.398,4607350.803,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1533,1389,1211,1077,1583,1895,2218,2056,2088,2095
312,10.95,354351.662,4607395.691,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1371,1208,1374,1546,1940,1886,2192,2226,2397,2045
313,7.9,354345.691,4607396.354,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1158,1098,1142,1546,1940,1886,2444,2226,2397,2045
314,455.22,354542.449,4607155.137,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2260,1757,1144,1275,2798,3083,2004,3400,1903,1133
315,84.46,353507.682,4606803.927,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,3341,2663,2197,1852,2638,3228,2832,3655,2681,1498
316,75.94,353623.717,4606788.87,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1463,1558,1483,1749,2529,2810,2745,3104,3304,2341
317,647.21,353236.188,4605386.234,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,1369,1789,1048,2033,2204,2016,1223,2276,2228,1643
318,905.22,353220.188,4605362.722,VACIA,VACIA,LLENA,LLENA,VACIA,VACIA,1097,1321,624,1154,1109,1263,568,1063,1087,847
319,468.53,353193.327,4605338.846,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,1964,2406,2347,2522,2815,3172,2980,3323,2134,1516
320,100.1,352902.733,4605671.872,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2520,2203,1767,1837,2239,2534,2192,2673,2244,1597
321,23.76,350842.142,4602483.222,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,3000,3013,2958,1603,3348,4168,3862,4468,2382,1293
322,289.53,350851.357,4602469.948,LLENA,VACIA,VACIA,LLENA,LLENA,VACIA,2980,2271,1475,2091,2501,2938,1111,3088,2444,1517
323,63.37,350847.984,4602209.434,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1949,1500,969,1400,2609,3080,3089,3254,2202,1507
324,12.63,350666.346,4602234.386,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1413,1281,1563,2078,2346,2584,2342,2785,3387,2899
325,11.33,350636.709,4602182.679,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1436,1409,1724,2189,2748,2901,2835,3198,3837,3111
326,37.51,350472.652,4602188.967,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1529,1471,1486,1688,2258,2502,2119,2898,3079,2409
327,19.75,350498.783,4602178.947,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1586,1410,1463,1894,2354,2562,2971,2719,2792,2356
328,17.28,350460.1,4602130.919,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1715,1461,1317,1844,2398,2703,2996,2804,2650,2081
329,41.4,350504.023,4602117.984,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1969,1609,1482,1948,2456,2743,2684,2841,2454,1923
330,14.39,350531.288,4602161.868,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1605,1511,1534,2023,2399,2620,2904,2952,3001,2489
331,66.8,350631.685,4602037.92,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2179,1848,1934,1799,2166,2357,3156,2618,3252,2436
332,28.63,350657.462,4601708.05,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1776,1577,1652,1839,2438,2662,2365,2822,2877,2241
333,9.07,350643.054,4601684.722,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1087,1015,789,1495,2509,2913,3445,3302,2503,1728
334,61.12,350311.533,4601584.302,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,2019,1586,1743,1917,2647,3031,2827,3197,2405,1653
335,13.49,350300.696,4601486.822,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1659,1629,1774,1918,2467,2717,2732,2841,2695,2264
336,12.13,350334.992,4601488.771,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1336,1181,1239,1735,2209,2425,2574,2714,2658,1995
337,11.98,350307.465,4601517.421,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1377,1354,1632,1990,2502,2769,2807,2897,2738,2030
338,12.17,350358.902,4601536.114,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1516,1532,1757,1884,2259,2449,2722,2847,3111,2553
339,12.57,350231.639,4601500.116,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1512,1403,1702,1223,1904,2175,2534,2511,1889,1265
340,29.8,350156.501,4601431.01,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2194,1799,2213,1693,2538,2899,2925,3033,2338,1690
341,9.87,350158.852,4601413.325,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1007,1026,802,1484,2497,2942,3296,3318,2463,1657
342,17.44,350780.946,4601618.283,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1294,1200,1253,1520,2069,2272,2055,2471,2830,2193
343,21.21,350708.994,4601476.75,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1353,1356,1222,1463,2391,2771,2910,2847,2154,1507
344,858.16,351334.109,4600667.997,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,2860,1817,1325,1586,2040,2292,1082,2375,1579,992
345,9.14,350576.338,4601251.684,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1316,1268,1544,1797,2166,2424,2120,2704,2529,1802
346,66.83,347154.733,4599157.546,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1569,1368,1133,1292,1952,2043,2170,2252,1888,1341
347,61.26,347271.084,4599264.231,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1501,1292,874,1144,2586,3125,3329,3464,1920,1098
348,41.53,347298.146,4599363.567,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1372,1228,1153,1550,2133,2426,2706,2718,2535,1879
349,21.92,347292.531,4599338.064,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1198,1261,1088,1621,2221,2536,2302,2798,2499,1789
350,43.34,347286.268,4599295.489,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1088,1132,940,1565,1989,2206,2518,2486,2513,1758
351,25.68,347365.809,4599304.725,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1557,1763,1914,1646,2394,2591,2911,2987,2743,1897
352,37.85,347358.187,4599282.428,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1492,1598,1374,1878,2681,2983,3333,3243,2597,1843
353,29.31,347377.236,4599340.121,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1448,1574,1440,1543,2423,2572,3296,2827,2339,1646
354,23.29,347361.481,4599262.489,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1767,1679,1638,1653,2526,3010,3032,3282,2442,1629
355,36.37,347436.671,4599358.827,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1324,1109,918,1228,2115,2593,3449,2772,2043,1452
356,15.65,347439.722,4599401.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1604,1341,1335,1690,2333,2735,2599,2886,2655,1953
357,42.84,347341.207,4599406.241,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1403,1145,813,1230,2103,2594,2561,2968,2490,1629
