id,Area,X,Y,20200206,20200327,20200605,20200710,20200819,20200928,B02,B03,B04,B05,B06,B07,B08,B08A,B11,B12
180,50.13,355430.403,4616529.391,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1113,979,833,1127,1923,2253,2210,2441,1463,971
181,34.62,355388.376,4616477.433,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,987,985,1022,1211,2102,2252,2190,2454,1791,1465
182,100.03,355363.494,4616543.472,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1161,1267,1135,1218,1943,2034,2329,2157,1937,1366
183,39.45,355261.201,4616546.596,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,929,941,813,1177,2016,2305,2698,2554,1860,1433
184,30.95,355282.249,4616561.329,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1077,1089,1243,1241,1859,2137,2264,2235,2012,1515
185,32.07,355193.703,4616584.021,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1102,947,719,1125,2378,2967,3056,3172,1904,1210
186,46.39,355110.562,4616617.667,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,999,866,833,1316,1779,2070,2118,2311,2619,1670
187,52.3,355070.028,4616588.343,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1260,1001,801,1017,1887,2239,2558,2458,1756,1043
188,31.19,355119.364,4616523.73,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1031,1000,929,1228,2279,2733,2581,2858,2098,1431
189,8.74,355201.715,4616501.136,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,942,930,791,1265,2228,2540,2748,2807,1780,1324
190,30.55,355245.61,4616531.251,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1000,1006,942,1119,1723,2118,2568,2280,1810,1325
191,18.45,355455.429,4616461.038,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1507,1546,1962,1884,2156,2386,2617,2512,1877,1365
192,9.66,355502.869,4616486.53,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1800,1821,2189,1595,1660,1883,2638,1926,1727,1272
193,26.16,355627.136,4616427.259,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1065,1003,944,1233,1881,2210,1829,2414,1516,1074
194,4.38,355840.128,4616531.784,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1054,917,784,1066,1589,1821,1774,1981,1452,1025
195,17.96,355872.404,4616489.356,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1459,1568,1744,1475,2172,2193,2170,2343,1850,1408
196,11.1,355918.346,4616504.179,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1188,988,963,1212,1504,1770,1976,1898,1669,1201
197,25.02,355930.488,4616487.956,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1552,1607,1860,1812,2009,2128,2401,2312,2426,1850
198,58.82,357223.442,4616813.579,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1792,1589,1855,1773,2759,3509,3278,3645,2409,1733
199,49.53,357524.53,4616894.608,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1795,1761,2012,1833,2162,2242,2318,2215,1972,1613
200,9.01,357565.71,4616896.916,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1442,1418,1589,1576,1839,2106,1945,2153,2127,1702
201,9.35,357659.605,4616950.202,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1331,1349,1679,2043,2297,2357,2267,2531,3064,2549
202,3.38,357664.535,4616944.966,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1253,1326,1812,2043,2297,2357,2198,2531,3064,2549
203,46.93,357677.287,4617023.007,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1694,1538,1420,1611,2543,3006,3061,3066,2072,1475
204,39.28,357972.185,4616807.835,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1431,1393,1369,1193,1652,2076,2211,2202,1875,1522
205,40.11,357987.808,4616804.499,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1282,1164,1326,1301,1688,2031,2591,2130,2196,1991
206,56.99,358071.628,4616931.371,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1019,963,781,1309,2207,2463,2169,2744,1972,1390
207,42.77,358075.873,4616921.373,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1244,1243,1058,1309,2207,2463,2680,2744,1972,1390
208,61.13,358040.257,4616946.088,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1600,1602,1741,1547,2494,2765,2901,3033,2100,1285
209,41.11,358183.102,4617047.214,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1060,1088,1004,1406,2587,2996,3147,3231,2030,1308
210,18.35,358226.923,4616846.247,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1217,1104,1110,1472,1892,2140,2068,2285,2245,1649
211,12.45,358311.566,4616871.051,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1329,1242,1380,1711,2166,2374,2157,2553,2509,1942
212,21.07,358263.832,4616830.22,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1094,1022,1063,1425,1935,2105,1911,2302,2090,1599
213,25.73,358370.173,4616893.51,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1412,1405,1827,1772,2492,2900,2956,3078,2716,2073
214,23.2,358362.138,4616859.945,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1144,1140,1203,1525,2362,2672,2712,2882,2279,1562
215,19.05,358408.354,4616877.581,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1199,1166,1188,1623,1977,2163,2237,2362,2577,2076
216,17.29,358381.699,4616861.262,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1159,1028,1051,1371,1929,2155,1916,2348,2243,1649
217,33.99,358570.457,4616692.987,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1215,1145,1049,1424,2271,2612,2815,2852,1936,1391
218,15.54,358569.163,4616747.986,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1906,1848,1998,1637,2174,2465,2744,2618,2446,1783
219,23.61,358760.151,4616585.956,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1246,986,965,1213,1572,1771,1765,1979,2085,1475
220,22.35,358759.843,4616545.006,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1405,1354,1637,1378,1850,2128,2293,2236,2204,1589
221,31.39,358911.455,4616511.009,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,932,857,649,981,2279,2895,2881,3085,1354,670
222,17.75,358974.305,4616460.718,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,990,925,801,1067,1972,2194,2229,2516,1805,1101
223,25.62,359095.618,4616401.225,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,960,920,736,1012,1869,2338,2653,2469,1287,783
224,47.71,359253.686,4616306.656,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,972,866,589,937,1635,1816,2138,2220,1310,762
225,17.35,359279.787,4616289.581,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,903,779,566,771,1575,1953,1956,2076,1061,579
226,22.73,357894.712,4617197.817,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1081,1064,739,1313,2777,3319,3360,3622,1825,1037
227,25.59,357869.359,4617157.825,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1374,1473,1544,1474,2325,2695,2871,2957,2059,1419
228,62.78,357790.08,4617157.153,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1224,1290,1041,1326,2273,2609,2944,2874,2041,1265
229,27.78,357526.093,4617496.443,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1422,1380,1645,1710,2177,2446,2632,2585,2544,2066
230,54.2,357547.752,4617506.158,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1450,1456,1551,2053,2348,2622,2193,2821,3060,2310
231,24.81,357664.221,4617523.265,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1290,1186,1406,1936,2348,2520,2377,2766,2774,2316
232,16.34,357679.627,4617540.29,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,1478,1425,1711,1831,2239,2366,2219,2606,2893,2333
233,10.21,357720.086,4617515.411,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1463,1402,1368,1705,2378,2571,2576,2726,2520,2117
234,12.7,357742.471,4617531.157,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1473,1498,1717,1614,2110,2360,2328,2554,2156,1654
235,46.23,357732.556,4617591.007,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,925,841,680,1408,2433,2688,2238,3094,2098,1570
236,22.44,358357.536,4617569.363,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1108,1167,1009,1372,2422,2810,3255,3109,2158,1509
237,21.17,358370.912,4617628.254,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1140,1160,1254,1589,2386,2678,2610,2982,2513,1836
238,30.81,358349.637,4617646.788,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1187,1182,1260,1489,2196,2507,2329,2706,2439,1886
239,30.24,358440.751,4617678.181,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1456,1431,1471,1928,2181,2265,2024,2527,2647,2154
240,49.65,358453.592,4617642.152,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1324,1205,1378,1536,2236,2630,2576,2960,2597,1921
241,4.56,358440.719,4617571.154,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1335,1416,1576,1366,2420,2867,2777,3164,2077,1362
242,44.33,358425.698,4617475.779,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1202,1300,1152,1116,1980,2328,2369,2536,1375,879
243,41.3,358436.177,4617374.699,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1329,1259,1239,1241,2211,2655,2073,2699,1912,1263
244,33.52,358471.674,4617409.088,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1035,942,1009,1205,2089,2303,2212,2455,2126,1722
245,63.12,357485.313,4615019.276,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1275,1284,1138,1173,2394,3036,3876,3259,1689,905
246,572.37,357536.683,4615003.508,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1452,1466,1387,1500,2178,2594,2305,3064,2030,1315
247,91.43,353627.703,4609651.187,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1305,1377,1419,1751,2380,2797,3026,3086,2480,1986
248,28.99,353480.084,4609559.253,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,999,913,843,1094,1875,2132,2171,2509,1835,1073
249,77.0,353447.458,4609541.681,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1157,1074,1056,1275,2358,2827,2731,3111,1705,991
250,105.92,353535.013,4609592.298,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1334,1354,1324,1120,2150,2579,3133,2829,1685,965
251,190.13,353684.062,4609535.712,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1779,1777,2074,1914,2406,2578,2874,2650,1903,1414
252,415.48,353877.812,4609605.029,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1608,1702,1287,1425,2710,3132,3560,3628,2016,1134
253,75.23,353890.861,4609588.428,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1217,1255,997,1424,2249,2739,3660,2925,1713,1028
254,21.14,353062.288,4609119.096,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1152,976,742,1306,2699,3165,3226,3512,2153,1194
255,18.57,352994.279,4609104.333,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1532,1390,1428,1203,2087,2628,2566,2818,1839,1130
256,13.47,353133.828,4609031.646,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1247,1116,1030,1467,2271,2649,2397,2932,2003,1402
257,23.7,353085.001,4608996.009,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1653,1640,2033,2486,2697,3030,2973,3261,3331,2784
258,24.57,352969.9,4609036.078,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1375,1469,1761,2076,2598,2877,2600,3011,3045,2408
259,30.39,352763.878,4608907.209,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1120,1050,894,1083,2045,2552,2751,2785,1773,1009
260,19.53,352999.31,4608874.48,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1150,1089,1123,1532,2341,2523,2629,2855,2020,1503
261,20.54,352983.974,4608801.731,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1588,1657,1965,2413,2845,3105,2829,3152,3681,3122
262,7.69,353171.582,4608879.928,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1034,1069,1187,1902,2770,2982,2813,3211,2868,2196
263,23.69,353050.868,4608821.232,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1347,1407,1545,1857,2646,3018,3098,3159,2944,2524
264,16.66,353053.79,4608808.124,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1241,1125,1181,1675,2510,2876,2679,3105,2672,2123
265,23.79,352979.56,4608672.221,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1271,1376,1488,2496,3150,3462,3366,3834,3425,2854
266,16.58,352878.591,4608614.989,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1567,1652,2255,2115,2562,2756,3744,2843,3150,2566
267,9.87,352778.254,4608618.826,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1140,1094,1099,1996,2562,2898,2597,3135,3036,2448
268,28.29,352568.735,4608714.813,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1744,2068,2371,2001,2806,3284,3575,3684,2234,1261
269,547.75,352584.392,4608690.227,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1437,1457,944,1378,2340,2711,1145,2544,1917,1080
270,8.43,352785.87,4608812.81,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1179,1062,1007,1456,2282,2666,2337,2801,2508,1958
271,5.53,352790.276,4608827.99,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1296,1372,1524,2086,2522,2879,2954,3157,2893,2268
272,173.21,351115.523,4607776.352,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1604,1315,918,984,1834,2422,1731,2881,1551,774
273,78.75,351754.924,4607907.867,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1319,1202,1022,1038,1955,2253,2467,2502,1561,1072
274,32.74,351907.225,4607894.955,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1075,1087,756,1053,2363,2971,3355,3115,1773,900
275,118.83,353467.27,4607580.94,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2316,2345,1846,1350,2609,3292,2878,3261,2274,1440
276,479.81,353507.945,4607568.821,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,2324,2189,1280,1263,2093,2856,1549,2513,1907,1196
277,544.97,353547.882,4607563.606,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,2673,2131,965,1211,2267,2936,1169,2897,1802,1088
278,94.3,353744.047,4607431.609,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,2122,1870,1416,1379,2190,2673,3034,3079,2382,1646
279,20.71,353827.428,4607113.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1248,1158,961,1140,1808,1868,1443,2246,1388,822
280,439.16,353848.251,4607107.859,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1032,904,769,1108,1669,1914,1068,2452,1417,786
281,34.9,353886.494,4607522.289,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1518,1536,1316,1415,2107,2232,2364,2531,2088,1557
282,30.67,353889.989,4607532.034,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1332,1309,1261,1415,2107,2232,1843,2531,2088,1557
283,22.92,353900.538,4607554.627,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1291,1251,1446,1458,2387,2776,2429,2935,2317,1562
284,16.95,353934.966,4607504.432,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1677,1702,1911,2052,2412,2655,2515,2582,2805,2621
285,16.01,353944.564,4607526.109,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1368,1415,1814,1678,2712,3088,2962,3417,2568,1740
286,50.88,353977.822,4607537.942,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1289,1221,893,1641,2700,3358,3419,3454,2660,1900
287,73.64,354027.891,4607520.561,VACIA,VACIA,VACIA,VACIA,LLENA,VACIA,1550,1377,1519,1287,2051,2760,2520,2849,1753,1050
288,29.41,354081.124,4607499.712,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2071,1846,2034,1912,2253,2373,2827,2491,2356,1886
289,30.37,354093.504,4607484.475,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1165,1013,860,1662,2404,2843,2244,2889,2221,1766
290,57.99,354118.22,4607482.14,VACIA,VACIA,VACIA,VACIA,LLENA,LLENA,1531,1212,993,1615,2640,3093,3091,3130,2246,1722
291,19.98,354068.259,4607486.373,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1313,1215,1179,1533,2059,2601,1896,2614,2056,1565
292,13.77,354110.348,4607456.605,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1607,1680,1855,1637,2398,2808,3027,3271,2174,1438
293,24.62,354134.583,4607430.272,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1488,1172,980,906,1061,1281,1164,1323,1713,1746
294,17.42,354135.929,4607434.918,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1323,1098,931,1545,1798,2124,979,2081,2153,1862
295,4.02,354129.432,4607437.755,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1280,1163,1178,1545,1798,2124,1501,2081,2153,1862
296,1.8,354127.414,4607431.152,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1112,933,790,906,1061,1281,1125,1323,1713,1746
297,8.47,354196.711,4607466.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1179,1098,888,995,1537,1795,1836,1665,1763,1775
298,9.0,354224.005,4607455.56,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1251,1151,1006,1457,1900,2144,1627,2009,2295,2167
299,19.7,354216.506,4607452.286,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1217,1080,893,1022,1480,1832,1926,2027,1661,1659
300,9.35,354246.089,4607446.354,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1247,1139,1138,1203,1451,1725,1893,1895,1927,1774
301,11.19,354257.097,4607475.643,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1459,1461,1564,1787,2109,2110,2159,2289,2469,2126
302,12.59,354260.379,4607526.716,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1493,1520,1644,1341,1618,1927,2270,1974,2034,1573
303,9.13,354229.234,4607540.196,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1434,1289,1454,1325,1564,1687,1884,1706,1904,1532
304,72.47,354165.843,4607527.985,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,1513,1324,1264,1605,2446,2823,3396,3112,2098,1420
305,61.23,354045.858,4607603.592,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,1508,1283,1170,1637,2027,2356,2181,2505,2283,1942
306,33.14,354018.845,4607619.667,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1548,1421,1308,1469,1955,2268,3318,2411,2033,1587
307,25.51,353937.16,4607646.334,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1337,1309,1353,1770,2076,2257,2445,2366,2122,1702
308,4.15,353954.281,4607657.551,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1347,1293,1425,1466,1641,1721,1787,1705,1759,1491
309,11.83,353964.253,4607602.205,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1325,1313,1659,1622,2053,2186,2219,2249,2415,2064
310,18.22,353974.94,4607597.475,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1331,1326,1702,1622,2053,2186,2432,2249,2415,2064
311,14.56,354327.398,4607350.803,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1183,1091,1031,1033,1449,1521,1897,1530,1788,1661
312,10.95,354351.662,4607395.691,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1290,1254,1099,1271,1767,1930,1866,1790,2023,1762
313,7.9,354345.691,4607396.354,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1181,1057,949,1271,1767,1930,1917,1790,2023,1762
314,455.22,354542.449,4607155.137,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1344,1495,1243,1346,2371,2961,3051,3089,1689,1001
315,84.46,353507.682,4606803.927,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,2204,1897,1979,1645,2674,3160,3134,3511,2777,1666
316,75.94,353623.717,4606788.87,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1444,1566,1230,1562,2664,3113,2919,3328,2817,2070
317,647.21,353236.188,4605386.234,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,1381,1511,1274,1694,2113,2293,1502,2191,2049,1638
318,905.22,353220.188,4605362.722,VACIA,VACIA,LLENA,LLENA,VACIA,VACIA,1014,1247,603,1177,1052,1204,560,1313,1209,890
319,468.53,353193.327,4605338.846,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,1897,2224,2268,2212,2580,2836,2503,2980,2060,1449
320,100.1,352902.733,4605671.872,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1488,1645,1647,1520,2032,2280,2261,2541,2014,1407
321,23.76,350842.142,4602483.222,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2257,2390,2487,1386,2944,3630,3488,4015,2232,1224
322,289.53,350851.357,4602469.948,LLENA,VACIA,VACIA,LLENA,LLENA,VACIA,1014,1195,931,1754,2429,3107,1265,3119,2213,1329
323,63.37,350847.984,4602209.434,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1519,1337,1100,1386,2273,2749,3107,3058,1952,1292
324,12.63,350666.346,4602234.386,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1221,1135,1491,1735,2057,2357,1914,2365,2807,2310
325,11.33,350636.709,4602182.679,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1300,1234,1301,2025,2519,2773,2449,2883,3305,2845
326,37.51,350472.652,4602188.967,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1234,1274,1251,1500,2253,2576,2078,2710,2810,2285
327,19.75,350498.783,4602178.947,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1208,1189,1364,1635,2047,2267,2722,2395,2448,1991
328,17.28,350460.1,4602130.919,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1521,1405,1306,1689,2197,2738,3112,2902,2420,1868
329,41.4,350504.023,4602117.984,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1623,1506,1273,1658,2172,2361,2517,2484,2172,1633
330,14.39,350531.288,4602161.868,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1311,1292,1355,1823,2147,2398,2545,2582,2659,2144
331,66.8,350631.685,4602037.92,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1866,1620,1590,1569,2022,2196,2893,2366,2842,2131
332,28.63,350657.462,4601708.05,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1645,1619,1802,1775,2097,2241,2101,2515,2672,2133
333,9.07,350643.054,4601684.722,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1010,1027,767,1386,2420,2752,3197,2896,2423,1740
334,61.12,350311.533,4601584.302,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1460,1417,1475,1538,2291,2664,2423,2867,2169,1469
335,13.49,350300.696,4601486.822,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1678,1561,1808,1761,2043,2239,2608,2440,2350,1868
336,12.13,350334.992,4601488.771,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1403,1167,1200,1548,1973,2174,2438,2378,2317,1777
337,11.98,350307.465,4601517.421,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1230,1190,1353,1486,2231,2531,2415,2662,2253,1593
338,12.17,350358.902,4601536.114,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1455,1464,1583,1619,1953,2238,2274,2499,2780,2286
339,12.57,350231.639,4601500.116,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1322,1252,1405,1061,1793,2142,2249,2418,1522,968
340,29.8,350156.501,4601431.01,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1817,1805,1755,1601,2131,2402,2621,2697,1979,1422
341,9.87,350158.852,4601413.325,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,964,919,728,1337,2233,2721,2805,3050,1949,1321
342,17.44,350780.946,4601618.283,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1193,1091,1027,1497,1982,2137,1783,2284,2397,1974
343,21.21,350708.994,4601476.75,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1333,1195,1118,1247,1986,2093,2616,2401,1770,1200
344,858.16,351334.109,4600667.997,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,2512,1664,1355,1418,1900,2200,1204,2273,1583,939
345,9.14,350576.338,4601251.684,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1162,1186,1437,1475,1911,2130,1930,2245,2308,1634
346,66.83,347154.733,4599157.546,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1552,1324,1040,1212,1819,2005,2096,2160,1700,1176
347,61.26,347271.084,4599264.231,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1115,1001,803,1044,2354,2998,3530,3402,1821,994
348,41.53,347298.146,4599363.567,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1354,1112,909,1307,1787,2037,2248,2252,2170,1578
349,21.92,347292.531,4599338.064,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1048,994,881,1375,1979,2255,1993,2469,2140,1541
350,43.34,347286.268,4599295.489,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1068,1118,991,1316,1904,2122,2703,2345,2108,1420
351,25.68,347365.809,4599304.725,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1503,1582,1632,1601,2279,2486,2750,2686,2335,1654
352,37.85,347358.187,4599282.428,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1745,1492,1185,1606,2379,2642,2941,2819,2232,1541
353,29.31,347377.236,4599340.121,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1415,1336,1234,1251,2005,2299,3034,2545,2006,1358
354,23.29,347361.481,4599262.489,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1594,1515,1480,1419,2299,2652,2607,2941,2163,1421
355,36.37,347436.671,4599358.827,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1333,1193,978,1128,1884,2284,2845,2526,1883,1240
356,15.65,347439.722,4599401.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1566,1362,1206,1671,2065,2393,2331,2611,2263,1684
357,42.84,347341.207,4599406.241,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1200,980,753,1370,2168,2454,2311,2650,1997,1538
358,47.28,347432.583,4599439.594,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,996,917,915,915,1815,2189,2672,2449,1671,1064
359,40.15,347482.504,4599256.767,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1184,1206,1031,1120,1845,2149,2514,2388,1634,1027
