,id,Area,X,Y,Estado,B02,B03,B04,B05,B06,B07,B08,B08A,B11,B12,id_img
444,476,391.13,355350.209,4607619.097,VACIA,1566,1108,1166,1612,2714,3138,2988,3413,2206,1820,476_20200327
445,478,196.69,353545.24,4607957.313,LLENA,1526,1168,1120,1364,2502,2781,3432,2999,2149,1437,478_20200327
446,479,53.61,353842.045,4607821.63,VACIA,755,1138,1104,1725,2685,2943,3648,3268,2405,1645,479_20200327
447,481,176.3,354007.18799999997,4607782.568,VACIA,672,896,1106,1932,2507,2444,2270,2615,2561,2291,481_20200327
448,483,70.07,353985.309,4607920.495,VACIA,1156,1009,962,1716,2525,2606,2326,2837,2210,1748,483_20200327
449,484,88.37,353980.86799999996,4607910.318,VACIA,1230,1026,763,1166,1857,1876,2006,2367,1627,1176,484_20200327
450,485,71.79,353954.216,4607952.231000001,VACIA,830,1142,1148,1888,2221,2030,2227,2361,1958,1508,485_20200327
451,486,195.67,353867.12100000004,4607993.592,VACIA,1150,1306,957,1589,2715,2510,2532,3156,1903,1258,486_20200327
452,487,111.48,353658.14,4607918.197,VACIA,1438,1758,2198,2338,2986,2735,3360,3116,3788,3359,487_20200327
453,489,190.38,353732.487,4608103.431,VACIA,731,1118,1216,2447,3137,3048,2272,3174,2976,2978,489_20200327
454,490,165.83,353804.07,4608063.223,VACIA,1510,1400,1526,1840,2448,2236,1844,2509,2114,1805,490_20200327
455,491,117.37,353929.648,4608082.331,VACIA,746,1106,1048,2187,2741,3034,2302,3224,2575,1502,491_20200327
456,492,198.44,354035.666,4608073.487,VACIA,1578,2094,1910,2889,3036,2848,2721,3285,3068,2688,492_20200327
457,493,66.79,354108.105,4608100.713,VACIA,991,1322,1452,1850,1733,1889,2182,2074,1755,1398,493_20200327
458,495,96.5,354181.69700000004,4608111.393999999,VACIA,1566,1770,1802,2145,2656,2682,3086,3000,2499,2018,495_20200327
459,496,103.05,354194.005,4608212.706,VACIA,2192,2254,2266,2595,3337,3592,4500,3951,3123,2434,496_20200327
460,497,71.35,354336.914,4608125.132,VACIA,500,714,741,1498,2351,2686,2028,2768,1777,1367,497_20200327
461,499,263.3,354320.395,4608186.291,VACIA,943,1430,1254,1610,2724,3211,2573,3380,2407,1976,499_20200327
462,500,95.35,354422.81700000004,4608195.897,VACIA,755,1132,1644,1969,2387,2440,2314,2659,2695,2579,500_20200327
463,501,197.32,354476.27,4608112.735,VACIA,1404,1332,1194,1797,2157,2163,2074,2435,1978,1538,501_20200327
464,502,91.65,354563.26700000005,4608028.12,VACIA,1392,1340,1304,1569,1990,2061,1944,2139,1812,1414,502_20200327
465,503,97.73,354417.982,4608046.741,VACIA,1724,2030,2280,2146,2277,2281,2496,2470,2120,1912,503_20200327
466,504,69.8,354420.9,4608072.109,VACIA,992,1007,1154,1747,2412,2510,3162,2688,2155,1724,504_20200327
467,505,93.2,354625.685,4608321.78,VACIA,1266,1604,2042,2272,2517,2600,2764,2881,2627,2340,505_20200327
468,506,103.31,354535.59,4608366.025,VACIA,1086,1088,1042,1606,2693,3063,3473,3406,2138,1445,506_20200327
469,507,94.67,354416.844,4608474.452,VACIA,1212,1340,1522,2193,2930,3000,3217,3281,2921,2631,507_20200327
470,508,113.56,354476.464,4608587.546,VACIA,780,1028,1108,1569,1932,1884,1953,2113,1983,1681,508_20200327
471,509,74.02,354379.814,4608584.636,VACIA,1144,1710,1606,1881,3114,2685,2258,3366,3476,3043,509_20200327
472,510,122.91,354233.78,4608494.284,VACIA,731,875,1274,1757,2124,2440,1871,2197,2696,2534,510_20200327
473,511,170.95,353782.348,4608206.205,VACIA,799,1200,1050,2096,2842,2665,2216,3212,2314,1638,511_20200327
474,512,153.65,353884.43200000003,4608189.4180000005,VACIA,1578,1660,1598,2012,2604,2727,3040,3112,1837,1308,512_20200327
475,513,187.93,353941.81200000003,4608312.472,VACIA,1254,1130,1090,1393,1809,1976,1740,1992,1581,1230,513_20200327
476,514,104.84,354038.29299999995,4608295.631,VACIA,1114,1312,1288,1444,1756,1658,2642,2104,1927,1524,514_20200327
477,515,194.11,353706.26700000005,4608225.505,VACIA,2072,1858,1876,1682,1941,2550,1984,2151,1802,1556,515_20200327
478,517,148.81,353525.06299999997,4608221.235,VACIA,2164,1766,1958,2191,2816,2901,3628,3089,2733,2137,517_20200327
479,519,127.94,353381.50399999996,4608310.132,VACIA,2118,2228,2018,2291,2703,2916,2852,2979,2598,2205,519_20200327
480,521,130.47,353346.833,4608388.981000001,VACIA,1946,2230,2078,2219,2438,2661,3012,2800,2566,2107,521_20200327
481,522,133.4,353458.43299999996,4608567.201,VACIA,701,1042,983,1792,2695,2932,3188,3294,2640,1870,522_20200327
482,523,59.37,353608.53799999994,4608635.017,VACIA,1200,1338,1470,1842,2186,2233,3062,2389,2097,1754,523_20200327
483,525,123.79,353532.851,4608697.513,VACIA,1784,1458,1524,2129,2729,2770,2454,3007,2629,2094,525_20200327
484,527,176.03,353436.98299999995,4608676.179,VACIA,565,869,742,1829,2407,2549,1876,2570,2613,2276,527_20200327
485,529,128.53,353219.083,4608680.007,VACIA,1708,1900,1918,2453,2810,3014,3060,3187,3057,2578,529_20200327
486,532,171.96,353395.311,4608771.221,VACIA,2728,2402,2248,2007,2716,2901,2868,2929,2280,1741,532_20200327
487,534,97.99,354083.81,4608408.844,VACIA,1648,1766,1656,1538,1997,2055,2502,2272,1695,1195,534_20200327
488,535,61.86,353980.849,4608464.191000001,VACIA,2222,2644,2944,2111,2195,2395,3582,2287,2385,1968,535_20200327
489,536,127.39,353885.718,4608527.906,VACIA,1394,1730,1642,2113,2628,2711,2912,2976,2491,1947,536_20200327
490,537,157.08,354257.9,4607698.494,VACIA,1668,1778,1574,1671,2371,2494,3200,2734,2075,1593,537_20200327
491,538,162.62,354447.518,4607698.0430000005,VACIA,2322,2170,2240,2444,2729,3039,2908,2913,2977,2932,538_20200327
492,539,126.53,354415.234,4607753.406,VACIA,1328,1218,1276,1751,2351,2409,2367,2621,2705,2208,539_20200327
493,540,93.94,354413.46,4607785.1280000005,VACIA,1380,1154,1208,1637,2171,2593,2743,2437,2344,1965,540_20200327
494,542,67.31,354482.124,4607800.018,VACIA,598,948,1004,1601,2067,2271,2252,2427,2114,1745,542_20200327
495,544,110.49,354508.344,4607883.401000001,VACIA,709,959,870,1597,2624,2644,2932,3261,2370,1863,544_20200327
496,545,117.57,354416.982,4607938.404,VACIA,2060,2186,2176,2284,2677,2731,2928,2737,2491,2085,545_20200327
497,552,113.6,354111.164,4606742.842,VACIA,716,1042,998,1452,2375,2694,2326,2776,2520,2035,552_20200327
498,556,125.41,353457.036,4608883.1219999995,VACIA,1452,1794,1610,2516,2364,2650,2880,2790,2588,2034,556_20200327
499,558,109.2,353605.515,4608787.719,VACIA,1942,1688,1366,1692,2398,2398,2417,2520,2138,1607,558_20200327
500,559,95.98,353617.69200000004,4608838.587,VACIA,904,1024,920,1288,2898,3259,2636,3622,2176,1360,559_20200327
501,562,59.97,353663.64200000005,4608937.021000001,VACIA,821,1004,1228,2125,3287,3510,3198,3694,3104,2540,562_20200327
502,565,64.81,353835.57899999997,4608812.858,VACIA,755,1166,1082,1583,2528,2905,3256,3159,2595,1863,565_20200327
503,567,62.62,353749.35799999995,4608878.204,VACIA,1072,1430,1506,2042,3098,3672,4261,3756,2912,2321,567_20200327
504,569,95.69,353800.092,4608955.278,VACIA,654,1012,944,1907,2515,3012,2396,2989,3092,2752,569_20200327
505,571,60.41,353715.855,4609022.37,VACIA,1272,1814,1620,2148,2486,2930,3909,2810,3232,3077,571_20200327
506,573,82.78,353541.43200000003,4609057.244,VACIA,1284,998,915,1198,2562,2939,2364,3138,1893,1192,573_20200327
507,574,68.54,353852.24100000004,4608684.035,VACIA,1356,1358,1364,2318,2562,2548,2908,2661,2413,2126,574_20200327
508,575,62.6,354705.408,4608534.2469999995,VACIA,811,1240,1040,1575,2772,3045,3826,3406,2161,1445,575_20200327
509,576,66.74,354742.706,4608634.369,VACIA,1278,1570,1474,1529,2062,2110,2496,2433,1793,1417,576_20200327
510,582,151.23,354623.744,4608721.932,VACIA,1258,1294,1204,1859,2855,3289,3550,3429,2273,1700,582_20200327
511,583,77.29,354680.088,4608733.098,VACIA,829,1140,1194,1648,2418,2533,2504,2783,2218,1636,583_20200327
512,585,118.8,354709.226,4608815.945,VACIA,1290,1550,1438,2138,2352,2680,2984,2427,2158,1798,585_20200327
513,601,69.25,354327.60299999994,4609205.312,VACIA,746,954,990,1333,1716,1755,2281,2019,1836,1566,601_20200327
514,613,105.57,354657.215,4609067.881,VACIA,1638,1780,2250,2456,3068,3147,3594,3172,2658,2151,613_20200327
515,621,104.27,354230.028,4609673.103,VACIA,1184,1520,1570,1686,2204,2356,2626,2570,2483,1873,621_20200327
516,625,70.52,354181.917,4609846.741,VACIA,1376,1660,1852,1910,2046,1990,2518,2399,1924,1595,625_20200327
517,634,72.43,354445.758,4609841.055,VACIA,875,1312,1274,2312,3241,3515,3742,3493,2464,1954,634_20200327
518,635,150.4,354593.99600000004,4609841.56,VACIA,1356,1446,1816,2185,2343,2526,2931,2690,2836,2660,635_20200327
519,637,172.08,354154.219,4609286.426,VACIA,2066,1716,1710,2281,2351,2393,1609,2714,2286,2082,637_20200327
520,638,242.86,356879.34,4608213.972,VACIA,642,952,831,1507,2011,2021,2136,2391,1852,1352,638_20200327
521,639,177.48,356851.644,4608310.416,VACIA,720,1130,969,2056,2726,2927,2662,3225,2671,1964,639_20200327
522,641,348.9,357105.31,4608324.977,VACIA,1550,1354,1550,2065,2421,2523,2100,3028,2327,1594,641_20200327
523,642,78.07,357152.50700000004,4608237.641,VACIA,868,1108,988,2058,2717,3092,2844,3045,2640,1886,642_20200327
524,644,131.09,356843.172,4608501.871,VACIA,1636,1946,1892,2253,2689,2766,2618,3001,2238,1782,644_20200327
525,646,219.91,356903.995,4608630.7530000005,VACIA,1422,1334,1140,1734,2172,2396,1934,2518,2231,1414,646_20200327
526,647,57.27,356932.929,4608697.208000001,VACIA,1808,1724,2182,3094,3392,3563,3596,3686,3926,3159,647_20200327
527,648,127.04,357044.524,4608756.863,VACIA,2570,2304,2518,1750,2574,2909,4034,3208,2501,1860,648_20200327
528,649,149.22,356800.787,4608763.078,VACIA,1230,1250,1314,2705,3148,3447,3471,3647,2985,2412,649_20200327
529,650,124.89,356856.29,4608821.927,VACIA,1716,2022,2238,2614,3337,3654,3803,3999,3160,2442,650_20200327
530,651,144.07,356945.29600000003,4608848.272,VACIA,1442,1688,1708,2420,3276,3401,2902,3475,2912,2275,651_20200327
531,652,62.93,357002.302,4608910.65,VACIA,1656,1360,1336,1516,2621,3157,3981,3575,2570,1843,652_20200327
532,653,81.84,357122.862,4609330.284,LLENA,1120,944,916,1977,2773,3067,3210,3343,2650,1880,653_20200327
533,654,106.8,357279.74299999996,4609690.352,VACIA,1224,1624,1730,2091,2560,2837,3166,2936,2487,2147,654_20200327
534,655,119.7,357289.08,4609615.531,VACIA,818,1184,1198,1796,2215,2328,2844,2519,2159,1632,655_20200327
535,657,95.71,357420.667,4609780.344,VACIA,1042,1390,1358,1979,2517,2710,2922,2710,2341,1890,657_20200327
536,658,67.51,357355.126,4609834.374,VACIA,357,605,546,1458,2560,3128,3116,3412,2082,1307,658_20200327
537,660,62.08,356987.44200000004,4609877.333000001,VACIA,469,856,651,1346,2171,2605,3716,2951,1926,1186,660_20200327
538,661,53.81,357258.146,4609788.481000001,VACIA,1044,1266,1454,1582,2168,2076,1994,2327,2214,1830,661_20200327
539,663,108.16,355830.34,4608999.205,LLENA,1632,958,948,1977,2584,2851,3343,3098,2393,1828,663_20200327
540,664,83.28,355923.84,4609106.2639999995,VACIA,1338,1176,1382,2255,3137,3415,3792,3710,3088,2427,664_20200327
541,665,73.85,356019.64,4609376.265,VACIA,2184,2380,2288,3052,3280,3517,3462,3509,3171,2515,665_20200327
542,668,54.01,356093.342,4609524.448,VACIA,885,940,683,1337,2069,2401,1774,2745,1952,1365,668_20200327
543,670,166.17,357064.19399999996,4610297.304,VACIA,1440,2088,2250,2195,2628,2576,2976,2473,2565,1967,670_20200327
544,671,112.9,357192.167,4610454.655,VACIA,980,1558,1360,1507,2492,2833,2968,3099,2120,1520,671_20200327
545,672,516.45,356915.064,4610580.806,VACIA,1598,2066,2196,2267,2961,3426,2320,3385,2676,2179,672_20200327
546,673,166.0,356945.094,4610618.955,VACIA,2030,2354,2630,2977,3483,3530,3408,3827,3063,2253,673_20200327
547,675,292.1,355985.636,4610232.009,VACIA,1084,1144,679,767,1337,1555,1848,1702,1319,963,675_20200327
548,676,178.57,355938.35799999995,4610431.478,VACIA,822,1240,1150,1920,2583,2643,2868,2897,2317,1613,676_20200327
549,677,107.38,355903.631,4610564.066000001,VACIA,1806,1044,1234,1963,2490,2664,3440,3158,2494,1739,677_20200327
550,679,55.62,354846.16299999994,4609476.683,VACIA,688,866,1052,1381,2100,2397,2398,2592,2230,1615,679_20200327
551,680,342.05,354510.021,4609421.024,VACIA,3256,2436,2728,2083,2888,3028,2744,3224,2546,1752,680_20200327
552,685,286.46,354861.719,4611009.64,VACIA,808,1284,1420,1639,2413,2554,2250,2931,2062,1532,685_20200327
553,686,54.83,354862.249,4610971.088,VACIA,1266,1148,1322,1821,2980,3343,4668,3636,2355,1633,686_20200327
554,687,65.21,354507.086,4610792.989,VACIA,1764,2066,2348,1996,2702,2994,2797,2959,2403,1836,687_20200327
555,688,180.31,355096.593,4611137.596,VACIA,1114,1566,1422,1776,2219,2383,2386,2595,1986,1545,688_20200327
556,690,112.07,355032.44399999996,4611182.571,VACIA,1388,1574,1908,2340,2623,2486,2523,2596,2515,2216,690_20200327
557,692,64.59,355864.096,4610863.002,VACIA,2266,2492,2712,2130,2198,2168,3572,2300,2399,2020,692_20200327
558,693,99.3,355872.172,4610834.047,VACIA,1690,1644,1586,2031,2188,2488,2418,2644,2372,2106,693_20200327
559,694,77.24,355664.469,4611065.923,VACIA,1118,1368,1414,1071,1224,1506,1922,1475,1474,1485,694_20200327
560,696,374.42,357972.20399999997,4611504.214,VACIA,1060,1570,1150,2395,2627,3096,1661,2936,2448,1923,696_20200327
561,697,90.92,357985.04600000003,4611492.648,VACIA,1096,1208,1506,2146,2508,2561,1916,2911,2545,1768,697_20200327
562,698,94.4,358144.414,4611618.988,VACIA,739,876,918,1407,2375,2549,2902,2980,1857,1237,698_20200327
563,699,462.77,357909.23,4611756.213,VACIA,1216,1440,1622,1886,2308,2524,2696,2491,2346,2132,699_20200327
564,700,193.78,357939.63399999996,4611787.643999999,VACIA,1332,1412,1174,1539,2550,3055,3806,3597,2095,1368,700_20200327
565,701,66.87,358010.102,4610554.44,VACIA,1602,1808,2048,1840,2648,2870,3333,3073,2395,1925,701_20200327
566,703,62.51,358105.79299999995,4610893.283,VACIA,2106,2566,2768,3078,3019,3158,3094,3041,3318,2797,703_20200327
567,710,69.57,358385.43,4610855.1280000005,VACIA,1056,1152,1240,1466,2529,2941,3270,3215,2321,1666,710_20200327
568,714,107.54,356262.06,4611677.364,VACIA,2154,2414,2588,2152,2325,2376,2844,2223,2010,1891,714_20200327
569,715,83.25,356275.075,4611668.788,VACIA,1510,1792,1722,2114,2282,2415,2436,2364,1933,1708,715_20200327
570,721,83.07,357011.35299999994,4612648.51,VACIA,1528,1412,1542,1639,1696,1906,3060,2227,2397,1990,721_20200327
571,723,97.35,355873.549,4613183.886,VACIA,2266,2464,2750,2374,2689,2684,3020,2612,2555,2191,723_20200327
572,726,299.54,356977.834,4614173.538,VACIA,1074,1372,1202,1797,2715,3190,2711,3270,2184,1478,726_20200327
573,727,57.18,356992.501,4614224.367,VACIA,1934,1762,1772,1393,3280,3972,4892,4208,2237,1299,727_20200327
574,734,163.38,359104.92100000003,4611262.836,VACIA,941,828,857,1590,2879,3438,3558,3979,2379,1648,734_20200327
575,757,56.47,358989.00200000004,4611817.138,VACIA,2022,2850,2808,3427,3877,3786,3382,3665,3848,3623,757_20200327
576,767,123.21,357859.286,4612839.593,VACIA,1358,1742,1976,2641,2963,3380,3583,3337,3321,3111,767_20200327
577,769,186.94,358194.815,4612779.8889999995,VACIA,1242,1492,1512,2059,2768,3138,3107,3075,2540,1836,769_20200327
578,770,79.46,358309.393,4612704.633,VACIA,819,1060,1194,1711,1929,2199,2880,2447,1960,1389,770_20200327
579,771,113.19,358407.49100000004,4612967.867,VACIA,3320,3352,3432,2623,2819,2705,3798,3253,3384,2961,771_20200327
580,772,186.1,357589.51200000005,4612906.956,VACIA,1108,1548,1686,1872,1875,2064,2060,1841,1973,1986,772_20200327
581,773,54.02,357820.552,4613501.914,VACIA,1242,1050,1226,1384,2380,2819,2958,3099,2099,1493,773_20200327
582,774,54.66,357798.652,4613503.844,VACIA,1386,1314,1638,2069,2144,2464,3466,2566,2157,1698,774_20200327
583,776,155.0,357686.722,4613561.243,VACIA,863,1106,1356,1589,2004,2117,1770,2296,2148,1706,776_20200327
584,777,1052.97,357630.547,4613481.705,LLENA,1218,1248,657,1197,1592,1498,915,1820,1734,1445,777_20200327
585,789,1155.21,360537.06799999997,4612972.632,VACIA,2928,2940,2712,3488,3809,3968,3764,4229,3673,3411,789_20200327
586,790,133.35,361172.32700000005,4612915.826,VACIA,1080,1358,1864,1879,2494,2218,2705,2387,2427,1855,790_20200327
587,792,80.2,359235.148,4613770.673,VACIA,636,979,1072,1366,2087,2459,3208,2803,2161,1685,792_20200327
588,793,67.36,358940.473,4614115.313,VACIA,1005,1274,1288,1489,2516,3005,2370,3071,2245,1529,793_20200327
589,810,56.93,357174.573,4614814.75,VACIA,733,955,1106,1167,1771,1690,2024,1977,1602,1157,810_20200327
590,811,68.11,357150.276,4614783.147,VACIA,570,753,907,1339,1851,2258,1980,2159,1981,1559,811_20200327
591,815,67.14,357083.99100000004,4614699.226,VACIA,628,896,818,1291,2453,2729,3243,2868,1823,1106,815_20200327
592,816,69.37,357032.809,4614640.0430000005,VACIA,1376,1958,1672,1907,3007,3077,3739,3430,2167,1449,816_20200327
593,817,61.58,357016.526,4614625.27,VACIA,671,948,943,1073,1634,1870,2102,1960,1507,1113,817_20200327
594,818,90.29,356956.089,4614571.261,VACIA,744,872,863,1261,1919,2054,2866,2376,1729,1248,818_20200327
595,819,85.82,356906.662,4614547.893999999,VACIA,620,952,1015,1512,2653,3036,3986,3346,2182,1457,819_20200327
596,820,62.98,356819.661,4614542.539,VACIA,820,863,913,1333,2025,2401,3046,2357,2173,1761,820_20200327
597,827,86.0,356015.92100000003,4613900.787,VACIA,560,830,952,1198,2132,2506,2347,2620,1788,1203,827_20200327
598,839,93.98,350822.56,4602072.467,LLENA,1550,872,831,1654,2478,2789,3674,3388,2926,2076,839_20200327
599,843,138.12,354034.756,4607845.706,VACIA,1644,2018,2120,2653,2837,2784,2833,3104,2588,2173,843_20200327
600,0,463.59,353881.409,4610595.718,VACIA,2001,2088,2024,2180,3359,3732,3315,3667,2645,2038,0_20200605
601,1,316.48,353948.21,4610822.406,VACIA,1288,1384,1193,1750,2710,2960,2978,2863,2082,1460,1_20200605
602,2,53.3,353934.862,4610798.209,VACIA,1141,1287,1273,1673,2635,3151,3380,3433,2085,1258,2_20200605
603,4,100.1,354008.93799999997,4610731.489,LLENA,1976,1767,1739,1981,3161,3659,3330,4026,2889,1972,4_20200605
604,5,77.66,353995.81899999996,4610709.517,VACIA,1733,1736,2127,2052,3085,3541,3461,3846,2786,2130,5_20200605
605,6,187.53,354077.713,4610823.775,LLENA,1043,1218,1241,1890,2760,2857,2960,2897,2584,1725,6_20200605
606,8,213.54,354172.53,4610853.384,VACIA,1287,1318,1157,1609,2126,2343,1577,2323,1991,1595,8_20200605
607,9,107.1,354052.739,4611027.357,VACIA,1759,1763,1802,1852,2683,3083,3135,3308,2597,1802,9_20200605
608,10,94.65,353970.383,4611014.1219999995,LLENA,1680,1498,1719,1844,2491,3084,3178,3578,3225,2539,10_20200605
609,11,146.3,353991.785,4611014.558,LLENA,1417,1590,1343,1649,2553,3036,2512,3321,2294,1351,11_20200605
610,12,90.51,354464.291,4611080.544,VACIA,1817,1765,1712,1605,2357,2645,2616,2774,2222,1499,12_20200605
611,13,100.91,354377.255,4611231.836,VACIA,1354,1396,1353,2065,3136,3686,3557,3889,2844,1733,13_20200605
612,15,144.24,353312.08,4610514.356000001,LLENA,2302,2337,2475,2357,2834,3196,3544,3313,2851,2002,15_20200605
613,17,97.08,353220.474,4610822.554,LLENA,1610,1518,1642,1955,2085,2427,2038,2556,2887,2590,17_20200605
614,18,87.74,353131.31799999997,4610836.072,LLENA,2179,2138,2506,2231,2419,2720,2677,2702,2963,2522,18_20200605
615,19,88.6,353050.336,4610836.96,LLENA,2053,2007,2331,2213,2497,2737,2517,2744,3059,2610,19_20200605
616,20,157.01,352931.07399999996,4610821.209,LLENA,1934,1579,1359,1789,2579,2584,1952,2886,2266,1598,20_20200605
617,21,174.55,352825.091,4610867.219,LLENA,2046,1954,2116,1928,2168,2480,2765,2401,2000,1576,21_20200605
618,22,73.04,353067.643,4610659.61,LLENA,1885,1880,2100,2021,2615,2780,2909,3056,2781,2092,22_20200605
619,30,108.61,352830.148,4610550.242,LLENA,1875,1721,1501,1948,2991,3213,2948,3437,2588,1752,30_20200605
620,31,71.85,352761.027,4610536.848999999,LLENA,1515,1306,1194,1834,2741,3047,3185,3260,2335,1730,31_20200605
621,32,165.96,352989.349,4610413.625,LLENA,1873,1617,1671,1676,2327,2419,2414,2383,2141,1424,32_20200605
622,33,88.61,353136.49799999996,4610332.722,LLENA,1658,1610,1598,1662,2304,2647,2648,2757,2139,1400,33_20200605
623,34,272.57,353243.532,4610341.029,LLENA,2484,2501,2126,2231,2482,2746,2836,3014,2259,1539,34_20200605
624,36,173.23,353366.94299999997,4610597.495,VACIA,1505,1371,1528,2229,2540,3298,2645,3921,2229,1369,36_20200605
625,37,178.1,353530.936,4610473.541,VACIA,1894,2706,1544,1914,2522,2992,2682,3355,2248,1570,37_20200605
626,39,124.5,353628.68299999996,4610414.093,LLENA,1428,1438,1283,1830,3139,3496,4091,3833,2557,1682,39_20200605
627,41,291.83,353638.76200000005,4610668.759,VACIA,1739,2036,2286,2274,2872,3147,2677,3245,2716,2053,41_20200605
628,42,84.93,353623.05700000003,4610679.751,VACIA,1701,2041,2062,2758,3593,3988,3899,4389,3333,2688,42_20200605
629,43,89.12,353642.131,4610774.237,VACIA,1741,1655,1405,1302,1574,2112,2686,2456,1880,1405,43_20200605
630,44,154.75,353552.45,4611042.266,LLENA,2309,2133,1779,1838,2170,2437,2289,2640,2205,1519,44_20200605
631,45,128.35,353577.865,4611135.7469999995,LLENA,2312,2476,3306,2830,3192,3283,3597,3256,3257,2513,45_20200605
632,46,98.28,353421.766,4611136.367,VACIA,2282,2213,2228,2308,2305,2800,2990,2831,2471,2049,46_20200605
633,48,176.86,353521.357,4611229.9,VACIA,1514,1564,1238,1848,2414,2807,3083,2822,2149,1386,48_20200605
634,49,206.9,353408.68200000003,4611360.041,LLENA,1776,1817,1978,2121,2436,2743,2687,2846,2547,2021,49_20200605
635,50,159.67,353146.68100000004,4611143.438,LLENA,2020,1682,1545,1878,3028,3022,3489,3260,2201,1574,50_20200605
636,51,80.89,353182.078,4611149.225,VACIA,1138,1171,1094,1193,1741,1547,1994,1573,1539,1136,51_20200605
637,53,285.58,353071.25,4611071.55,LLENA,3023,2798,2195,2812,2416,2986,2319,2837,3004,2236,53_20200605
638,55,201.29,353133.869,4611372.578,LLENA,1969,1773,1533,1707,2397,2605,2805,2784,2036,1290,55_20200605
639,56,124.63,353001.424,4611474.196,VACIA,1186,1285,1073,1502,2645,3069,2711,3316,2393,1658,56_20200605
640,64,54.06,352886.985,4611381.78,VACIA,1071,1014,919,1473,2615,2925,3295,3486,2636,1861,64_20200605
641,70,65.24,352853.216,4611348.959,LLENA,1720,1503,1408,1799,2802,3403,3356,3584,3065,2762,70_20200605
642,74,82.01,352771.534,4611225.2930000005,LLENA,2685,2369,1395,1634,2133,2388,2424,2620,1835,1253,74_20200605
643,75,220.5,352672.23799999995,4611179.334,LLENA,2060,1813,1601,1549,3087,3370,3147,3590,1885,958,75_20200605
644,77,128.61,352612.349,4611223.401000001,LLENA,1696,1379,1229,1622,2165,2618,2428,2738,2093,1481,77_20200605
645,78,267.2,352552.326,4610920.838,LLENA,2275,1857,1556,1347,3004,3757,3412,4190,2027,1064,78_20200605
646,79,132.28,352465.874,4610904.538,LLENA,1456,1368,1097,1576,2511,2829,2674,3035,2207,1353,79_20200605
647,80,68.66,352424.787,4611121.442,VACIA,1372,1507,1614,1938,2706,2653,2682,2855,3227,2382,80_20200605
648,81,299.96,352352.77,4611159.821,LLENA,1556,1491,1459,1529,3027,3751,3630,3875,2049,1294,81_20200605
649,83,168.57,352697.23799999995,4610966.182,VACIA,2404,2705,3518,3312,3758,3884,4397,4022,4057,3267,83_20200605
650,84,93.48,352787.62,4610913.445,VACIA,1783,1951,2395,2312,2317,2638,2543,2535,2234,1800,84_20200605
651,85,79.83,352821.782,4611007.996,VACIA,1587,1565,1425,1400,2204,2213,3300,2518,1872,1263,85_20200605
652,86,109.74,352415.341,4610561.041999999,LLENA,1594,1437,1328,1846,2863,3278,3101,3381,2476,1726,86_20200605
653,91,109.48,353425.804,4610074.634,VACIA,1840,1755,1848,1916,2224,2398,2231,2435,2335,1768,91_20200605
654,92,312.22,353220.235,4609731.386,LLENA,3138,3006,3105,2814,3698,4099,4066,4180,2788,1757,92_20200605
655,95,71.74,353114.55,4610946.69,LLENA,1905,1966,3008,2552,2644,3008,3556,2973,3129,2720,95_20200605
656,101,106.16,354182.71,4611078.393999999,VACIA,1849,1825,1640,1574,2548,2740,3091,3060,2055,1314,101_20200605
657,104,54.81,354335.417,4612252.571,VACIA,1358,1172,1130,1850,2965,3337,3050,3399,2343,1539,104_20200605
658,105,57.89,354298.87100000004,4612287.658,VACIA,2626,2575,2891,2481,2919,3010,3118,3165,2785,1963,105_20200605
659,106,146.61,354367.62899999996,4612450.95,VACIA,2142,2186,2175,2550,2830,3121,3202,3421,2777,1900,106_20200605
660,107,117.3,354360.19399999996,4612541.283,VACIA,1236,1323,1403,1741,2751,3094,2436,3022,2353,1752,107_20200605
661,108,175.82,354711.494,4612839.4180000005,VACIA,2268,2402,2807,2498,3062,3371,3258,3442,2988,2119,108_20200605
662,109,689.55,354731.266,4612836.653,VACIA,1321,1442,1283,1878,2330,2541,1578,2875,2223,1479,109_20200605
663,111,199.13,354323.64,4613273.818,VACIA,4165,3738,4070,3369,3876,4443,5589,4764,3451,2300,111_20200605
664,113,138.55,354126.034,4613193.115,LLENA,2760,2460,2107,1720,2722,3111,3077,3416,2222,1406,113_20200605
665,114,111.77,354043.50399999996,4611747.312,LLENA,1394,1283,1071,1439,2895,3206,3403,3756,2152,1227,114_20200605
666,115,65.14,354233.82200000004,4611883.846,VACIA,1847,1681,1615,2052,2906,3179,3050,3346,2687,1914,115_20200605
667,117,81.39,354293.175,4611965.112,VACIA,3268,2748,3389,2396,2817,3220,3851,3523,2843,1977,117_20200605
668,118,132.88,354511.41,4611884.575,VACIA,2414,2369,2328,2369,2454,2588,3374,3063,3063,2293,118_20200605
669,119,146.4,354636.232,4611814.025,VACIA,2836,2732,2312,2482,2802,3127,2638,3190,3087,2459,119_20200605
670,121,149.83,354682.11,4611906.635,VACIA,2385,2504,2537,2467,2740,3184,3030,3271,2510,1985,121_20200605
671,122,66.77,354719.344,4612026.171,VACIA,1777,1779,2074,2402,2621,2928,2577,2840,2416,2093,122_20200605
672,124,243.98,354849.75200000004,4612027.834,VACIA,1630,1706,1619,2092,2416,2589,2536,3244,2304,1587,124_20200605
